page|83
项目|2020 年度|2019 年度
一、营业总收入|2,698,509,643.16|14,137,119,887.61
其中：营业收入|2,692,777,521.82|14,124,311,734.95
利息收入|5,732,121.34|12,808,152.66
已赚保费||
手续费及佣金收入||
二、营业总成本|2,489,470,841.78|13,978,579,003.78
其中：营业成本|2,352,975,303.80|13,866,157,828.58
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,195,622.69|2,329,526.14
销售费用|29,999,307.41|14,849,272.55
page|84
管理费用|95,811,108.53|64,176,853.89
研发费用|8,415,882.12|7,440,536.84
财务费用|73,617.23|23,624,985.78
其中：利息费用|217,378,570.79|147,126,837.00
利息收入|241,697,514.14|144,799,282.67
加：其他收益|23,880,646.76|25,684,744.90
投资收益（损失以“－”号填列）|20,437,628.57|17,988,928.32
其中：对联营企业和合营企业的投资收益|9,294,501.30|1,666,712.50
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|1,036,164.40|-5,416,498.63
信用减值损失（损失以“-”号填列）|-10,066,300.94|-4,050,233.32
资产减值损失（损失以“-”号填列）|-261,525.26|-727,995.07
资产处置收益（损失以“-”号填列）|189,815.14|120,896.10
三、营业利润（亏损以“－”号填列）|244,255,230.05|192,140,726.13
加：营业外收入|425.98|913,267.19
减：营业外支出|303,331.42|48,576.73
四、利润总额（亏损总额以“－”号填列）|243,952,324.61|193,005,416.59
减：所得税费用|39,287,518.86|34,721,012.46
五、净利润（净亏损以“－”号填列）|204,664,805.75|158,284,404.13
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|204,664,805.75|158,284,404.13
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|196,867,562.55|152,960,224.09
page|85
2.少数股东损益|7,797,243.20|5,324,180.04
六、其他综合收益的税后净额|-3,596.02|-8,064.59
归属母公司所有者的其他综合收益的税后净额|-3,596.02|-8,064.59
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-3,596.02|-8,064.59
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-3,596.02|-8,064.59
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|204,661,209.73|158,276,339.54
归属于母公司所有者的综合收益总额|196,863,966.53|152,952,159.50
归属于少数股东的综合收益总额|7,797,243.20|5,324,180.04
八、每股收益：||
（一）基本每股收益|1.43|1.15
（二）稀释每股收益|1.43|1.15
