page|41
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||1,466,516,830.77|1,823,706,516.49
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||589,080.00
衍生金融资产|||
应收票据||39,778,326.51|494,986,598.55
应收账款||442,064,037.74|409,239,837.48
应收款项融资||457,769,966.91|
预付款项||37,808,691.10|38,078,010.63
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||254,918,230.26|236,369,346.01
其中：应收利息|||3,365,638.87
应收股利|||
买入返售金融资产|||
存货||785,510,306.13|749,590,316.48
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||93,452,730.38|109,071,901.11
流动资产合计||3,577,819,119.80|3,861,631,606.75
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||123,016,032.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||251,611,804.43|259,067,243.69
其他权益工具投资||124,342,809.04|
其他非流动金融资产|||
投资性房地产|||
固定资产||4,253,741,185.90|4,368,158,772.57
在建工程||435,669,562.41|21,058,173.58
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||554,297,578.60|538,912,296.43
page|42
开发支出|||
商誉||31,272,366.48|31,272,366.48
长期待摊费用||115,171.06|159,550.99
递延所得税资产||63,165,197.60|50,970,007.72
其他非流动资产||157,629,457.45|400,431,455.38
非流动资产合计||5,871,845,132.97|5,793,045,898.84
资产总计||9,449,664,252.77|9,654,677,505.59
流动负债：|||
短期借款||1,200,348,007.25|1,274,800,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据||1,806,701,024.09|1,172,330,000.00
应付账款||1,225,793,557.19|1,296,822,233.68
预收款项||71,532,859.55|55,364,793.19
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||54,048,421.50|46,505,484.92
应交税费||91,412,790.74|146,371,135.40
其他应付款||79,697,969.26|111,402,969.27
其中：应付利息|||11,322,215.45
应付股利|||9,094,228.04
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||574,218,308.34|759,356,627.02
其他流动负债|||
流动负债合计||5,103,752,937.92|4,862,953,243.48
非流动负债：|||
保险合同准备金|||
长期借款||30,000,000.00|243,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||169,646,806.35|258,662,636.65
长期应付职工薪酬|||
预计负债|||
递延收益||5,691,666.67|7,166,666.67
递延所得税负债||3,883,271.21|4,772,294.50
其他非流动负债|||
非流动负债合计||209,221,744.23|513,601,597.82
负债合计||5,312,974,682.15|5,376,554,841.30
page|43
所有者权益（或股东权益）：|||
实收资本（或股本）||1,428,770,000.00|1,458,302,100.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,812,761,602.70|1,972,250,351.39
减：库存股|||42,375,578.00
其他综合收益||-2,217,326.92|2,563,485.51
专项储备|||
盈余公积||137,450,789.35|129,942,963.39
一般风险准备|||
未分配利润||702,225,533.71|705,756,251.42
归属于母公司所有者权益（或股东权益）合计||4,078,990,598.84|4,226,439,573.71
少数股东权益||57,698,971.78|51,683,090.58
所有者权益（或股东权益）合计||4,136,689,570.62|4,278,122,664.29
负债和所有者权益（或股东权益）总计||9,449,664,252.77|9,654,677,505.59
