page|90
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||4,888,587,460.11|4,315,856,892.87
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|91
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,149,417.69|3,583,279.57
收到其他与经营活动有关的现金||37,454,567.25|38,999,107.87
经营活动现金流入小计||4,941,191,445.05|4,358,439,280.31
购买商品、接受劳务支付的现金||4,103,275,309.80|3,797,752,775.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||348,786,895.47|335,368,864.63
支付的各项税费||141,270,805.63|126,296,111.03
支付其他与经营活动有关的现金||89,665,215.34|70,991,752.06
经营活动现金流出小计||4,682,998,226.24|4,330,409,502.80
经营活动产生的现金流量净额||258,193,218.81|28,029,777.51
二、投资活动产生的现金流量：|||
收回投资收到的现金|||236,818,465.00
取得投资收益收到的现金||2,384,838.24|114,990.51
处置固定资产、无形资产和其他长期资产收回的现金净额||6,000.00|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,390,838.24|236,933,455.51
购建固定资产、无形资产和其他长期资产支付的现金||285,732,604.21|15,449,226.48
投资支付的现金|||234,515,847.39
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||605,666.04
投资活动现金流出小计||285,732,604.21|250,570,739.91
投资活动产生的现金流量净额||-283,341,765.97|-13,637,284.40
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||589,000,000.00|523,000,000.00
page|92
收到其他与筹资活动有关的现金||633,708,899.44|601,269,909.36
筹资活动现金流入小计||1,222,708,899.44|1,124,269,909.36
偿还债务支付的现金||523,295,800.00|824,609,000.00
分配股利、利润或偿付利息支付的现金||21,739,163.49|44,247,648.04
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||558,012,925.14|386,926,223.64
筹资活动现金流出小计||1,103,047,888.63|1,255,782,871.68
筹资活动产生的现金流量净额||119,661,010.81|-131,512,962.32
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||94,512,463.65|-117,120,469.21
加：期初现金及现金等价物余额||282,108,545.07|399,229,014.28
六、期末现金及现金等价物余额||376,621,008.72|282,108,545.07
