page|65
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|287,630,769.89|250,746,443.45
结算备付金|||
拆出资金|||
交易性金融资产|七、2|14,729,824.00|
以公允价值计量且其变动计入当期损益的金融资产|七、2||4,827,712.00
衍生金融资产|||
应收票据|七、4|24,310,140.82|10,057,443.49
应收账款|七、5|517,858,380.52|389,258,599.38
应收款项融资|七、6|19,389,160.85|
预付款项|七、7|27,951,229.57|59,143,866.64
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|11,659,302.47|21,874,905.16
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|962,127,907.45|766,470,246.03
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、12|5,500,275.75|18,812,014.70
流动资产合计||1,871,156,991.32|1,521,191,230.85
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、19|59,629,330.49|16,618,066.28
固定资产|七、20|431,166,260.14|328,020,403.46
在建工程|七、21|6,884,968.49|15,070,467.16
生产性生物资产|||
油气资产|||
使用权资产|||
page|66
无形资产|七、25|107,974,950.81|58,707,102.77
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产|七、29|8,700,187.45|5,006,154.50
其他非流动资产|七、30|2,444,297.56|43,595,597.14
非流动资产合计||616,799,994.94|467,017,791.31
资产总计||2,487,956,986.26|1,988,209,022.16
流动负债：|||
短期借款|七、31|666,907,507.63|789,290,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债||70,669,746.92|
以公允价值计量且其变动计入当期损益的金融负债|七、32||97,747,600.00
衍生金融负债|||
应付票据|七、34|25,607,612.87|13,270,070.00
应付账款||96,420,805.40|57,445,857.53
预收款项|七、36|182,684,501.10|88,481,821.67
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、37|30,844,942.57|22,792,141.64
应交税费|七、38|7,809,727.03|1,868,243.16
其他应付款|七、39|3,395,858.29|7,428,877.30
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、41|8,247,093.61|11,746,587.64
其他流动负债||7,541,594.95|
流动负债合计||1,100,129,390.37|1,090,071,198.94
非流动负债：|||
保险合同准备金|||
长期借款||130,500,000.00|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|七、46||
长期应付职工薪酬|||
预计负债|||
递延收益|七、49|444,444.36|611,111.04
递延所得税负债|七、29|2,209,473.60|724,156.80
其他非流动负债|||
非流动负债合计||133,153,917.96|1,335,267.84
page|67
负债合计||1,233,283,308.33|1,091,406,466.78
所有者权益（或股东权益）：|||
实收资本（或股本）|七、51|205,905,882.00|175,020,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、53|730,247,263.83|453,469,170.27
减：库存股|||
其他综合收益|七、55|4,181.95|9,063.11
专项储备|||
盈余公积|七、57|33,259,182.61|28,907,706.35
一般风险准备|||
未分配利润|七、58|272,286,800.08|227,236,774.90
归属于母公司所有者权益（或股东权益）合计||1,241,703,310.47|884,642,714.63
少数股东权益||12,970,367.46|12,159,840.75
所有者权益（或股东权益）合计||1,254,673,677.93|896,802,555.38
负债和所有者权益（或股东权益）总计||2,487,956,986.26|1,988,209,022.16
