page|71
项目|附注|2020 年度|2019 年度
一、营业总收入|六、29|923,743,157.54|1,021,328,110.31
其中：营业收入|六、29|923,743,157.54|1,021,328,110.31
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||916,015,921.28|1,121,624,708.12
其中：营业成本|六、29|728,311,529.01|754,796,369.12
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、30|5,419,457.38|4,844,407.22
销售费用|六、31|45,984,558.71|221,659,574.58
管理费用|六、32|40,682,707.96|47,326,371.93
研发费用|六、33|101,310,329.30|92,625,885.26
财务费用|六、34|-5,692,661.08|372,100.01
其中：利息费用|||
利息收入||3,815,040.82|1,613,876.71
加：其他收益|六、35|19,173,971.78|47,581,686.96
投资收益（损失以“－”号填列）|六、36|41,076,176.59|47,397,316.71
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|72
公允价值变动收益（损失以“－”号填列）|||
|信用减值损失（损失以“-”号填列）  六、37|-2,503,820.82|-362,338.79
|资产减值损失（损失以“-”号填列）  六、38|-10,852,438.90|-49,985,205.41
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||54,621,124.91|-55,665,138.34
加：营业外收入|六、39|54,122.60|238,338.97
减：营业外支出|六、40|24,905,310.52|188,265.40
四、利润总额（亏损总额以“－”号填列）||29,769,936.99|-55,615,064.77
减：所得税费用|六、41|-2,662,298.07|-15,071,322.94
五、净利润（净亏损以“－”号填列）||32,432,235.06|-40,543,741.83
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||32,432,235.06|-40,543,741.83
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||32,432,235.06|-40,543,741.83
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||32,432,235.06|-40,543,741.83
（一）归属于母公司所有者的综合收益总额||32,432,235.06|-40,543,741.83
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.08|-0.10
（二）稀释每股收益(元/股)||0.08|-0.10
