page|78
项目|附注|2019 年度|2018 年度
一、营业总收入||2,629,769,583.24|2,713,843,226.25
其中：营业收入||2,629,769,583.24|2,713,843,226.25
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,720,947,126.42|2,616,675,521.19
其中：营业成本||1,970,719,381.32|1,838,450,279.81
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||4,846,177.71|5,466,030.89
销售费用||247,973,061.28|272,856,804.32
page|79
管理费用||449,651,317.16|449,589,799.60
研发费用|||
财务费用||47,757,188.95|50,312,606.57
其中：利息费用||60,910,283.64|55,048,924.03
利息收入||15,123,103.76|6,025,891.32
加：其他收益||11,855,154.27|27,384,551.52
投资收益（损失以“－”号填列）||3,831,543.05|4,061,628.12
其中：对联营企业和合营企业的投资收益||1,280,900.81|920,968.39
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-31,502,051.61|
资产减值损失（损失以“-”号填列）|||-23,970,350.96
资产处置收益（损失以“－”号填列）|||14,314.85
三、营业利润（亏损以“－”号填列）||-106,992,897.47|104,657,848.59
加：营业外收入||2,271,354.24|1,642,959.10
减：营业外支出||3,075,803.49|9,569,231.22
四、利润总额（亏损总额以“－”号填列）||-107,797,346.72|96,731,576.47
减：所得税费用||5,148,279.73|3,945,282.72
五、净利润（净亏损以“－”号填列）||-112,945,626.45|92,786,293.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-112,945,626.45|92,786,293.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-99,980,261.05|105,063,754.55
2.少数股东损益（净亏损以“-”号填列）||-12,965,365.40|-12,277,460.80
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|80
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-112,945,626.45|92,786,293.75
（一）归属于母公司所有者的综合收益总额||-99,980,261.05|105,063,754.55
（二）归属于少数股东的综合收益总额||-12,965,365.40|-12,277,460.80
八、每股收益：|||
（一）基本每股收益(元/股)||-0.1522|0.1737
（二）稀释每股收益(元/股)||-0.1508|0.1608
