page|72
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,458,945,086.51|2,421,467,169.01
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||63,260,362.88|53,802,677.67
收到其他与经营活动有关的现金||240,069,237.65|332,350,084.28
经营活动现金流入小计||2,762,274,687.04|2,807,619,930.96
购买商品、接受劳务支付的现金||2,031,656,525.70|2,314,378,020.02
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||100,342,122.93|139,778,895.35
支付的各项税费||80,691,345.88|122,119,480.00
支付其他与经营活动有关的现金||278,996,142.02|231,697,337.75
经营活动现金流出小计||2,491,686,136.53|2,807,973,733.12
经营活动产生的现金流量净额||270,588,550.51|-353,802.16
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||16,101,187.97|5,789,794.52
处置固定资产、无形资产和其他长期资产收回的现金净额||60,115.00|23,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||758,796,216.74|200,000,000.00
投资活动现金流入小计||774,957,519.71|205,812,794.52
购建固定资产、无形资产和其他长期资产支付的现金||9,666,426.04|73,343,242.80
投资支付的现金||17,824,016.60|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||352,263,946.63|589,400,000.00
page|73
投资活动现金流出小计||379,754,389.27|662,743,242.80
投资活动产生的现金流量净额||395,203,130.44|-456,930,448.28
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,200,000.00|2,020,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||258,818,808.00|276,517,876.00
收到其他与筹资活动有关的现金||561,751,338.88|925,050,000.00
筹资活动现金流入小计||821,770,146.88|1,203,587,876.00
偿还债务支付的现金||278,775,334.00|213,600,000.00
分配股利、利润或偿付利息支付的现金||76,552,181.26|119,362,262.13
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,102,116,072.64|463,000,000.00
筹资活动现金流出小计||1,457,443,587.90|795,962,262.13
筹资活动产生的现金流量净额||-635,673,441.02|407,625,613.87
四、汇率变动对现金及现金等价物的影响||-2,797,248.34|1,311,706.95
五、现金及现金等价物净增加额||27,320,991.59|-48,346,929.62
加：期初现金及现金等价物余额||156,130,009.37|204,476,938.99
六、期末现金及现金等价物余额||183,451,000.96|156,130,009.37
