page|72
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,231,964,358.52|2,115,962,638.23
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
page|73
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,579,178.15|5,129,687.45
收到其他与经营活动有关的现金|七、78|29,831,829.45|43,982,358.47
经营活动现金流入小计||2,264,375,366.12|2,165,074,684.15
购买商品、接受劳务支付的现金||1,032,763,924.37|941,571,547.48
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||357,492,535.16|284,931,091.47
支付的各项税费||90,266,321.34|84,901,064.78
支付其他与经营活动有关的现金|七、78|679,736,095.49|530,769,851.59
经营活动现金流出小计||2,160,258,876.36|1,842,173,555.32
经营活动产生的现金流量净额||104,116,489.76|322,901,128.83
二、投资活动产生的现金流量：|||
收回投资收到的现金||300,000,000.00|271,540,561.04
取得投资收益收到的现金||24,380,765.00|8,335,169.39
处置固定资产、无形资产和其他长期资产收回的现金净额||74,200.00|1,800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78||16,371,719.82
投资活动现金流入小计||324,454,965.00|296,249,250.25
购建固定资产、无形资产和其他长期资产支付的现金||77,899,655.26|26,774,530.64
投资支付的现金||696,694,148.12|871,132,846.88
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||774,593,803.38|897,907,377.52
投资活动产生的现金流量净额||-450,138,838.38|-601,658,127.27
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||1,075,205,310.77|1,128,000.00
page|74
其中：子公司吸收少数股东投资收到的现金||14,093,930.77|
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,075,205,310.77|1,128,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||43,889,683.50|60,309,680.00
其中：子公司支付给少数股东的股利、利润|||159,680.00
支付其他与筹资活动有关的现金|七、78|32,108,638.48|1,261,589.62
筹资活动现金流出小计||75,998,321.98|61,571,269.62
筹资活动产生的现金流量净额||999,206,988.79|-60,443,269.62
四、汇率变动对现金及现金等价物的影响||-832,737.37|-13,334,658.06
五、现金及现金等价物净增加额||652,351,902.80|-352,534,926.12
加：期初现金及现金等价物余额||631,384,609.01|983,919,535.13
六、期末现金及现金等价物余额||1,283,736,511.81|631,384,609.01
