page|98
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|5,439,340,609.18|4,934,622,736.04
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金|300,000.00|17,939,191.51
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|94,623,000.99|106,153,588.97
经营活动现金流入小计|5,534,263,610.17|5,058,715,516.52
购买商品、接受劳务支付的现金|3,844,462,620.65|3,376,601,010.99
客户贷款及垫款净增加额|-1,880,000.00|15,283,875.49
存放中央银行和同业款项净增加额||
page|99
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|839,062,493.87|877,494,605.85
支付的各项税费|185,122,262.05|253,285,588.92
支付其他与经营活动有关的现金|229,781,705.80|318,829,200.21
经营活动现金流出小计|5,096,549,082.37|4,841,494,281.46
经营活动产生的现金流量净额|437,714,527.80|217,221,235.06
二、投资活动产生的现金流量：||
收回投资收到的现金|1,963,420,199.11|1,482,080,000.00
取得投资收益收到的现金|3,392,622.84|3,416,318.27
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额|31,992,844.29|
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,998,805,666.24|1,485,496,318.27
购建固定资产、无形资产和其他长期资产支付的现金|154,877,815.88|184,728,035.41
投资支付的现金|1,969,520,000.00|1,406,380,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,124,397,815.88|1,591,108,035.41
投资活动产生的现金流量净额|-125,592,149.64|-105,611,717.14
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
page|100
取得借款收到的现金|360,000,000.00|468,892,000.00
收到其他与筹资活动有关的现金|69,156,606.00|115,776,708.49
筹资活动现金流入小计|429,156,606.00|584,668,708.49
偿还债务支付的现金|546,429,163.11|506,276,966.33
分配股利、利润或偿付利息支付的现金|27,096,967.15|28,543,965.11
其中：子公司支付给少数股东的股利、利润||100,000.00
支付其他与筹资活动有关的现金|112,104,627.03|68,637,308.12
筹资活动现金流出小计|685,630,757.29|603,458,239.56
筹资活动产生的现金流量净额|-256,474,151.29|-18,789,531.07
四、汇率变动对现金及现金等价物的影响||
五、现金及现金等价物净增加额|55,648,226.87|92,819,986.85
加：期初现金及现金等价物余额|938,815,028.80|845,995,041.95
六、期末现金及现金等价物余额|994,463,255.67|938,815,028.80
