page|71
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|七（1）|220,067,784.30|129,650,893.58
结算备付金|||
拆出资金|||
交易性金融资产|七（2）||1,931,600.00
衍生金融资产|||
应收票据|七（4）||1,132,360.00
应收账款|七（5）|89,646,985.54|89,035,616.41
应收款项融资|||
预付款项|七（7）|44,804,978.63|45,957,812.02
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七（8）|42,470,893.66|60,877,952.77
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七（9）|234,677,994.93|278,587,018.34
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七（13）|18,077,949.59|32,836,263.35
流动资产合计||649,746,586.65|640,009,516.47
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七（17）|254,831,712.57|251,649,228.12
其他权益工具投资|||
其他非流动金融资产|七（19）||6,000,000.00
投资性房地产|||
固定资产|七（20）|191,942,280.34|206,028,999.16
在建工程|七（21）|5,079,513.21|6,247,042.12
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七（25）|25,932,062.19|26,773,201.07
开发支出|||
商誉|||
长期待摊费用|七（28）|438,993.12|317,165.06
递延所得税资产|七（29）|51,624,453.86|44,596,842.22
page|72
其他非流动资产|||
非流动资产合计||529,849,015.29|541,612,477.75
资产总计||1,179,595,601.94|1,181,621,994.22
流动负债：|||
短期借款|七（31）|115,917,008.26|150,670,504.86
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七（34）||5,738,677.89
应付账款|七（35）|42,764,977.80|65,912,030.70
预收款项|七（36）||126,010,023.43
合同负债|七（37）|93,048,420.10|
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七（38）|22,169,231.73|21,193,928.25
应交税费|七（39）|23,951,422.09|20,395,268.14
其他应付款|七（40）|104,355,241.07|53,568,786.70
其中：应付利息|||461,968.18
应付股利||11,479,660.78|11,479,660.78
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七（42）|124,227,333.33|30,000,000.00
其他流动负债|七（43）|18,717,703.35|
流动负债合计||545,151,337.73|473,489,219.97
非流动负债：|||
保险合同准备金|||
长期借款|七（44）||100,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七（50）|8,833,910.13|10,625,223.47
递延所得税负债|七（29）|10,499,287.56|10,737,663.70
其他非流动负债|七（51）|53,000,000.00|53,000,000.00
非流动负债合计||72,333,197.69|174,362,887.17
负债合计||617,484,535.42|647,852,107.14
所有者权益（或股东权益）：|||
实收资本（或股本）|七（52）|448,200,000.00|448,200,000.00
其他权益工具|||
其中：优先股|||
永续债|||
page|73
资本公积|七（54）|127,486,054.67|127,486,054.67
减：库存股|||
其他综合收益|七（56）|-1,953,621.71|-2,217,514.70
专项储备|||
盈余公积|七（58）|131,272,609.98|131,272,609.98
一般风险准备|||
未分配利润|七（59）|-149,730,151.99|-174,038,971.80
归属于母公司所有者权益（或股东权益）合计||555,274,890.95|530,702,178.15
少数股东权益||6,836,175.57|3,067,708.93
所有者权益（或股东权益）合计||562,111,066.52|533,769,887.08
负债和所有者权益（或股东权益）总计||1,179,595,601.94|1,181,621,994.22
