page|92
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,440,176,127.31|3,247,508,430.34
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
page|93
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|75,988,359.39|26,585,930.46
收到其他与经营活动有关的现金|652,586,955.50|541,287,634.68
经营活动现金流入小计|4,168,751,442.20|3,815,381,995.48
购买商品、接受劳务支付的现金|3,173,218,944.23|3,054,431,578.63
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|130,576,613.74|107,904,271.07
支付的各项税费|191,976,965.11|141,000,868.53
支付其他与经营活动有关的现金|686,400,378.10|584,695,212.81
经营活动现金流出小计|4,182,172,901.18|3,888,031,931.04
经营活动产生的现金流量净额|-13,421,458.98|-72,649,935.56
二、投资活动产生的现金流量：||
收回投资收到的现金|2,698,148.96|
取得投资收益收到的现金|9,638,217.41|16,063,805.50
处置固定资产、无形资产和其他长期资产收回的现金净额|105,000.00|2,780,600.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|1,915,200,000.00|2,898,581,200.00
投资活动现金流入小计|1,927,641,366.37|2,917,425,605.50
购建固定资产、无形资产和其他长期资产支付的现金|89,906,919.87|23,442,644.20
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
page|94
支付其他与投资活动有关的现金|1,777,132,785.80|2,747,980,000.00
投资活动现金流出小计|1,867,039,705.67|2,771,422,644.20
投资活动产生的现金流量净额|60,601,660.70|146,002,961.30
三、筹资活动产生的现金流量：||
吸收投资收到的现金||9,000,000.00
其中：子公司吸收少数股东投资收到的现金||9,000,000.00
取得借款收到的现金|87,000,000.00|
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|87,000,000.00|9,000,000.00
偿还债务支付的现金|52,000,000.00|500,000.00
分配股利、利润或偿付利息支付的现金|78,285,594.37|73,125,721.07
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|10,955,600.00|
筹资活动现金流出小计|141,241,194.37|73,625,721.07
筹资活动产生的现金流量净额|-54,241,194.37|-64,625,721.07
四、汇率变动对现金及现金等价物的影响|-3,237,913.35|-8,352,452.26
五、现金及现金等价物净增加额|-10,298,906.00|374,852.41
加：期初现金及现金等价物余额|362,143,457.58|361,768,605.17
六、期末现金及现金等价物余额|351,844,551.58|362,143,457.58
