page|82
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||5,001,738,057.49|5,357,330,612.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,813,050.92|14,004,617.41
收到其他与经营活动有关的现金||130,879,433.34|160,290,667.69
经营活动现金流入小计||5,136,430,541.75|5,531,625,897.25
购买商品、接受劳务支付的现金||3,731,524,820.73|3,652,403,091.87
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||313,746,880.48|307,849,954.00
支付的各项税费||293,592,553.31|266,358,713.84
支付其他与经营活动有关的现金||232,298,801.77|408,638,528.46
经营活动现金流出小计||4,571,163,056.29|4,635,250,288.17
经营活动产生的现金流量净额||565,267,485.46|896,375,609.08
二、投资活动产生的现金流量：|||
收回投资收到的现金||64,005,430.69|19,222,097.69
取得投资收益收到的现金||833,122.63|
page|83
处置固定资产、无形资产和其他长期资产收回的现金净额||12,371,191.44|146,795,286.00
处置子公司及其他营业单位收到的现金净额||226,754,396.90|73,576,208.68
收到其他与投资活动有关的现金||28,838,500.84|1,292,082,427.30
投资活动现金流入小计||332,802,642.50|1,531,676,019.67
购建固定资产、无形资产和其他长期资产支付的现金||656,117,672.97|343,826,611.74
投资支付的现金||50,695,723.28|5,238,121.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||1,067,215,017.89
投资活动现金流出小计||706,813,396.25|1,416,279,750.63
投资活动产生的现金流量净额||-374,010,753.75|115,396,269.04
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,638,330.00|
其中：子公司吸收少数股东投资收到的现金||4,638,330.00|
取得借款收到的现金||1,175,400,000.00|4,563,327,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,180,038,330.00|4,563,327,000.00
偿还债务支付的现金||2,187,600,005.17|5,280,538,456.62
分配股利、利润或偿付利息支付的现金||226,679,619.44|118,020,750.90
其中：子公司支付给少数股东的股利、利润|||1,800,000.00
支付其他与筹资活动有关的现金||42,590,694.40|96,092,309.34
筹资活动现金流出小计||2,456,870,319.01|5,494,651,516.86
筹资活动产生的现金流量净额||-1,276,831,989.01|-931,324,516.86
四、汇率变动对现金及现金等价物的影响||-13,534.36|-175,225.72
五、现金及现金等价物净增加额||-1,085,588,791.66|80,272,135.54
加：期初现金及现金等价物余额||1,760,289,815.91|1,680,017,680.37
六、期末现金及现金等价物余额||674,701,024.25|1,760,289,815.91
