page|121
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,869,684,052.89|3,224,981,275.66
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||3,334,184.64|17,861,339.33
收到其他与经营活动有关的现金|七、78（1）|590,893,454.96|668,269,855.80
经营活动现金流入小计||8,463,911,692.49|3,911,112,470.79
购买商品、接受劳务支付的现金||3,655,192,970.41|2,619,148,737.39
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||334,413,927.28|252,880,354.51
支付的各项税费||1,529,337,858.61|104,185,192.43
支付其他与经营活动有关的现金|七、78（2）|301,109,399.87|518,457,108.19
经营活动现金流出小计||5,820,054,156.17|3,494,671,392.52
经营活动产生的现金流量净额||2,643,857,536.32|416,441,078.27
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,421,000,000.00|
取得投资收益收到的现金||10,350,783.72|
page|122
处置固定资产、无形资产和其他长期资产收回的现金净额||96,737.86|
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,431,447,521.58|
购建固定资产、无形资产和其他长期资产支付的现金||1,896,779,572.75|441,908,709.55
投资支付的现金||3,121,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||5,017,779,572.75|441,908,709.55
投资活动产生的现金流量净额||-3,586,332,051.17|-441,908,709.55
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,104,068,000.00|259,684,444.81
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||315,000,000.00|680,000,000.00
收到其他与筹资活动有关的现金|七、78（5）|367,189,443.00|951,770,390.43
筹资活动现金流入小计||6,786,257,443.00|1,891,454,835.24
偿还债务支付的现金||1,579,300,000.00|1,366,192,500.00
分配股利、利润或偿付利息支付的现金||44,696,018.96|106,246,941.64
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|57,560,126.39|319,233,119.75
筹资活动现金流出小计||1,681,556,145.35|1,791,672,561.39
筹资活动产生的现金流量净额||5,104,701,297.65|99,782,273.85
四、汇率变动对现金及现金等价物的影响||-95.86|-546.33
五、现金及现金等价物净增加额||4,162,226,686.94|74,314,096.24
加：期初现金及现金等价物余额||422,784,272.38|348,470,176.14
六、期末现金及现金等价物余额||4,585,010,959.32|422,784,272.38
