page|109
项目|附注|2020 年度|2019 年度
一、营业总收入||732,802,128.70|640,550,658.48
其中：营业收入|七、61|732,802,128.70|640,550,658.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||593,438,452.39|510,137,071.38
其中：营业成本|七、61|427,160,308.96|369,005,454.89
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|13,872,752.43|10,943,217.13
销售费用|七、63|1,581,649.16|261,288.38
管理费用|七、64|70,953,298.23|63,306,723.83
研发费用|七、65|17,285,721.87|12,695,075.88
财务费用|七、66|62,584,721.74|53,925,311.27
其中：利息费用||70,886,950.04|59,967,618.66
利息收入||8,418,251.24|6,203,275.85
加：其他收益|七、67|31,549,083.66|27,656,108.45
投资收益（损失以“－”号填列）|七、68|-22,218.86|-299,320.65
其中：对联营企业和合营企业的投资收益||-22,218.86|-299,320.65
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-6,276,855.25|-7,876,237.91
资产减值损失（损失以“-”号填列）|七、72|-5,802,282.48|
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||158,811,403.38|149,894,136.99
加：营业外收入|七、74|598,225.82|831,319.34
减：营业外支出|七、75|5,422,437.37|2,056,824.79
四、利润总额（亏损总额以“－”号填列）||153,987,191.83|148,668,631.54
page|110
减：所得税费用|七、76|30,440,959.42|21,553,247.72
五、净利润（净亏损以“－”号填列）||123,546,232.41|127,115,383.82
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||123,546,232.41|127,115,383.82
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||130,042,191.87|130,140,323.79
2.少数股东损益（净亏损以“-”号填列）||-6,495,959.46|-3,024,939.97
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||123,546,232.41|127,115,383.82
（一）归属于母公司所有者的综合收益总额||130,042,191.87|130,140,323.79
（二）归属于少数股东的综合收益总额||-6,495,959.46|-3,024,939.97
八、每股收益：|||
（一）基本每股收益(元/股)||0.2890|0.2892
（二）稀释每股收益(元/股)||0.2882|0.2858
