page|75
项目|附注|2020 年度|2019 年度
一、营业总收入||8,499,587,353.47|15,859,989,821.03
其中：营业收入|七、（61）|8,499,587,353.47|15,859,989,821.03
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,584,668,470.45|14,869,280,856.82
其中：营业成本|七、（61）|6,895,015,688.64|13,785,832,728.20
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、（62）|58,995,944.62|55,163,522.35
销售费用|七、（63）|45,777,918.81|79,834,917.59
管理费用|七、（64）|156,656,366.34|172,917,748.51
研发费用|七、（65）|303,282,137.95|529,028,388.46
财务费用|七、（66）|124,940,414.09|246,503,551.71
其中：利息费用||137,866,547.05|262,509,775.27
利息收入||16,293,910.26|21,430,396.86
加：其他收益|七、（67）|14,046,821.65|4,282,793.99
投资收益（损失以“－”号填列）|七、（68）|-12,150,652.15|35,022,099.65
其中：对联营企业和合营企业的投资收益||-13,658,550.21|-12,987,075.87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|七、（69）||
公允价值变动收益（损失以“－”号填列）|七、（70）|656,492.38|92,797.73
信用减值损失（损失以“-”号填列）|七、（71）|-33,268,282.02|-21,568,279.10
资产减值损失（损失以“-”号填列）|七、（72）|-215,227,268.51|-92,007,099.99
资产处置收益（损失以“－”号填列）|七、（73）|271,964.59|-14,893.91
三、营业利润（亏损以“－”号填列）||669,247,958.96|916,516,382.58
加：营业外收入|七、（74）|13,817,600.08|47,677,449.54
减：营业外支出|七、（75）|96,683,730.56|8,238,886.10
四、利润总额（亏损总额以“－”号填列）||586,381,828.48|955,954,946.02
减：所得税费用|七、（76）|149,373,659.04|95,392,756.86
五、净利润（净亏损以“－”号填列）||437,008,169.44|860,562,189.16
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||437,007,334.44|864,795,862.35
2.终止经营净利润（净亏损以“－”号填列）||835.00|-4,233,673.19
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||453,752,325.82|873,634,371.32
2.少数股东损益（净亏损以“-”号填列）||-16,744,156.38|-13,072,182.16
六、其他综合收益的税后净额|七、（77）|-2,573,487.31|5,969,612.48
page|76
（一）归属母公司所有者的其他综合收益的税后净额||-2,573,487.31|5,969,612.48
1．不能重分类进损益的其他综合收益||-1,494,515.95|5,195,837.24
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-1,494,515.95|5,195,837.24
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,078,971.36|773,775.24
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-1,078,971.36|773,775.24
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||434,434,682.13|866,531,801.64
（一）归属于母公司所有者的综合收益总额||451,178,838.51|879,603,983.80
（二）归属于少数股东的综合收益总额||-16,744,156.38|-13,072,182.16
八、每股收益：|||
（一）基本每股收益(元/股)||0.45|0.87
（二）稀释每股收益(元/股)||0.45|0.88
