page|79
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||88,141,182.93|122,544,525.84
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,702,944.81|2,539,047.67
收到其他与经营活动有关的现金||18,511,687.03|13,803,915.46
经营活动现金流入小计||109,355,814.77|138,887,488.97
购买商品、接受劳务支付的现金||59,771,046.37|92,906,170.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||32,643,699.64|29,705,995.89
支付的各项税费||6,793,737.29|5,506,390.44
支付其他与经营活动有关的现金||39,716,410.98|29,256,885.53
经营活动现金流出小计||138,924,894.28|157,375,441.91
page|80
经营活动产生的现金流量净额||-29,569,079.51|-18,487,952.94
二、投资活动产生的现金流量：|||
收回投资收到的现金|||20,000,000.00
取得投资收益收到的现金||7,905,764.29|
处置固定资产、无形资产和其他长期资产收回的现金净额||26,221,327.26|163,006.57
处置子公司及其他营业单位收到的现金净额||11,939,600.00|150,066.22
收到其他与投资活动有关的现金||376,547.68|
投资活动现金流入小计||46,443,239.23|20,313,072.79
购建固定资产、无形资产和其他长期资产支付的现金||4,087,581.99|10,940,787.15
投资支付的现金||25,650.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||4,113,231.99|10,940,787.15
投资活动产生的现金流量净额||42,330,007.24|9,372,285.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||16,600,000.00
收到其他与筹资活动有关的现金||37,179,080.00|
筹资活动现金流入小计||37,179,080.00|16,600,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||300,000.00|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||22,640,000.00|9,600,000.00
筹资活动现金流出小计||22,940,000.00|9,600,000.00
筹资活动产生的现金流量净额||14,239,080.00|7,000,000.00
四、汇率变动对现金及现金等价物的影响||-9,357.76|-30,411.70
五、现金及现金等价物净增加额||26,990,649.97|-2,146,079.00
加：期初现金及现金等价物余额||4,229,129.53|6,375,208.53
六、期末现金及现金等价物余额||31,219,779.50|4,229,129.53
