page|88
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|10,560,299,829.98|8,299,689,886.51
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|30,885,884.21|4,443,776.39
收到其他与经营活动有关的现金|2,035,770,225.08|1,661,303,967.25
经营活动现金流入小计|12,626,955,939.27|9,965,437,630.15
购买商品、接受劳务支付的现金|8,233,403,634.73|5,666,068,026.46
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|1,064,661,749.16|799,630,672.72
支付的各项税费|330,101,245.45|289,818,850.50
支付其他与经营活动有关的现金|2,127,662,068.98|1,632,043,219.79
经营活动现金流出小计|11,755,828,698.32|8,387,560,769.47
page|89
经营活动产生的现金流量净额|871,127,240.95|1,577,876,860.68
二、投资活动产生的现金流量：||
收回投资收到的现金|358,182.01|
取得投资收益收到的现金|179,957.80|143,966.24
处置固定资产、无形资产和其他长期资产收回的现金净额|331,988.75|11,196,929.14
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|30,000,000.00|
投资活动现金流入小计|30,870,128.56|11,340,895.38
购建固定资产、无形资产和其他长期资产支付的现金|1,352,491,713.81|1,358,567,577.04
投资支付的现金||17,500,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,352,491,713.81|1,376,067,577.04
投资活动产生的现金流量净额|-1,321,621,585.25|-1,364,726,681.66
三、筹资活动产生的现金流量：||
吸收投资收到的现金||
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|1,744,500,000.00|1,531,000,000.00
收到其他与筹资活动有关的现金|130,000,000.00|50,000,000.00
筹资活动现金流入小计|1,874,500,000.00|1,581,000,000.00
偿还债务支付的现金|1,279,500,000.00|1,945,577,274.34
分配股利、利润或偿付利息支付的现金|122,130,056.74|96,857,931.89
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|1,401,630,056.74|2,042,435,206.23
筹资活动产生的现金流量净额|472,869,943.26|-461,435,206.23
四、汇率变动对现金及现金等价物的影响|1,418,282.07|2,440,830.64
page|90
五、现金及现金等价物净增加额|23,793,881.03|-245,844,196.57
加：期初现金及现金等价物余额|368,790,861.33|614,635,057.90
六、期末现金及现金等价物余额|392,584,742.36|368,790,861.33
