page|83
项目|附注|2020 年度|2019 年度
一、营业总收入||1,461,085,682.73|1,289,832,750.52
其中：营业收入||1,461,085,682.73|1,289,832,750.52
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,328,955,207.73|1,150,221,898.44
其中：营业成本||1,210,980,392.02|974,151,102.70
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||8,220,224.12|8,072,240.10
销售费用||15,169,006.09|67,358,184.37
管理费用||47,709,309.46|54,203,808.65
研发费用||45,904,623.94|43,582,241.03
财务费用||971,652.10|2,854,321.59
其中：利息费用|||1,188,278.76
利息收入||118,217.76|314,997.84
加：其他收益||9,458,590.18|10,427,035.28
投资收益（损失以“－”号填列）||5,437,041.72|5,916,174.53
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||1,949,234.57|195,277.77
信用减值损失（损失以“-”号填列）||-5,454,973.13|-273,182.63
资产减值损失（损失以“-”号填列）||-1,767,186.72|-1,051,530.63
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||141,753,181.62|154,824,626.40
加：营业外收入||742,991.18|2,767,956.70
page|84
减：营业外支出||1,581,602.39|1,169,704.52
四、利润总额（亏损总额以“－”号填列）||140,914,570.41|156,422,878.58
减：所得税费用||21,120,116.40|23,811,194.74
五、净利润（净亏损以“－”号填列）||119,794,454.01|132,611,683.84
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||119,794,454.01|132,611,683.84
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||119,794,454.01|132,611,683.84
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额||-353,751.97|-3,953,333.00
（一）归属母公司所有者的其他综合收益的税后净额||-353,751.97|-3,953,333.00
1．不能重分类进损益的其他综合收益||-353,751.97|-3,953,333.00
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-353,751.97|-3,953,333.00
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||119,440,702.04|128,658,350.84
（一）归属于母公司所有者的综合收益总额||119,440,702.04|128,658,350.84
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.59|0.66
（二）稀释每股收益(元/股)||0.59|0.66
