page|93
项目|2019 年度|2018 年度
一、营业总收入|7,210,395,220.74|6,571,486,482.40
其中：营业收入|7,210,395,220.74|6,571,486,482.40
利息收入||
page|94
已赚保费||
手续费及佣金收入||
二、营业总成本|6,915,362,972.55|6,585,271,894.78
其中：营业成本|5,491,430,322.67|5,267,381,302.01
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|66,805,613.79|56,836,687.54
销售费用|210,935,521.94|241,662,467.27
管理费用|631,969,955.25|619,617,236.85
研发费用|514,558,255.96|396,802,528.86
财务费用|-336,697.06|2,971,672.25
其中：利息费用|33,085,100.34|41,810,163.79
利息收入|10,088,842.83|3,679,551.68
加：其他收益|54,913,946.52|57,107,416.36
投资收益（损失以“－”号填列）|-9,331,250.82|-3,551,453.40
其中：对联营企业和合营企业的投资收益|-9,332,250.82|-3,551,453.40
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|-330,285.27|
信用减值损失（损失以“-”号填列）|-77,928,637.45|
资产减值损失（损失以“-”号填列）|-172,302,194.60|-40,195,250.32
资产处置收益（损失以“-”号填|3,824,202.06|3,117,070.84
page|95
列）||
三、营业利润（亏损以“－”号填列）|93,878,028.63|2,692,371.10
加：营业外收入|37,177,457.21|73,570,374.34
减：营业外支出|80,088,517.98|62,777,251.23
四、利润总额（亏损总额以“－”号填列）|50,966,967.86|13,485,494.21
减：所得税费用|14,971,223.33|11,170,852.10
五、净利润（净亏损以“－”号填列）|35,995,744.53|2,314,642.11
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|35,995,744.53|2,314,642.11
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|49,627,317.29|15,392,822.29
2.少数股东损益|-13,631,572.76|-13,078,180.18
六、其他综合收益的税后净额|3,815,038.99|-951,708.64
归属母公司所有者的其他综合收益的税后净额|3,815,038.99|-951,708.64
（一）不能重分类进损益的其他综合收益|6,429,962.97|
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|6,429,962.97|
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|-2,614,923.98|-951,708.64
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||-770,665.56
page|96
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|-2,614,923.98|-181,043.08
9.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|39,810,783.52|1,362,933.47
归属于母公司所有者的综合收益总额|53,442,356.28|14,441,113.65
归属于少数股东的综合收益总额|-13,631,572.76|-13,078,180.18
八、每股收益：||
（一）基本每股收益|0.03|0.01
（二）稀释每股收益|0.03|0.01
