page|64
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||653,185,822.90|683,188,670.22
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||12,045,797.68|3,806,791.73
收到其他与经营活动有关的现金||16,327,945.80|8,966,059.25
经营活动现金流入小计||681,559,566.38|695,961,521.20
购买商品、接受劳务支付的现金||229,148,824.63|222,188,598.83
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||83,178,855.06|75,183,427.47
支付的各项税费||63,575,043.81|65,899,820.73
支付其他与经营活动有关的现金||95,041,558.06|92,623,467.35
经营活动现金流出小计||470,944,281.56|455,895,314.38
经营活动产生的现金流量净额||210,615,284.82|240,066,206.82
二、投资活动产生的现金流量：|||
收回投资收到的现金|||163,251,001.98
page|65
取得投资收益收到的现金|||1,210,338.68
处置固定资产、无形资产和其他长期资产收回的现金净额||50.00|83,800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||1,724,493.01|
投资活动现金流入小计||1,724,543.01|164,545,140.66
购建固定资产、无形资产和其他长期资产支付的现金||109,202,350.23|62,964,095.79
投资支付的现金||10,000,000.00|128,152,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||119,202,350.23|191,116,095.79
投资活动产生的现金流量净额||-117,477,807.22|-26,570,955.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|50,000,000.00
收到其他与筹资活动有关的现金||300,000,000.00|
筹资活动现金流入小计||330,000,000.00|50,000,000.00
偿还债务支付的现金||60,000,000.00|20,000,000.00
分配股利、利润或偿付利息支付的现金||112,929,383.33|75,174,999.85
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||311,701,120.99|
筹资活动现金流出小计||484,630,504.32|95,174,999.85
筹资活动产生的现金流量净额||-154,630,504.32|-45,174,999.85
四、汇率变动对现金及现金等价物的影响||-41,992.45|315,649.75
五、现金及现金等价物净增加额||-61,535,019.17|168,635,901.59
加：期初现金及现金等价物余额||240,240,981.91|71,605,080.32
六、期末现金及现金等价物余额||178,705,962.74|240,240,981.91
