page|117
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,205,759,266.89|2,348,988,228.24
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|171,755,146.50|200,798,636.51
收到其他与经营活动有关的现金|57,686,730.04|30,792,600.70
经营活动现金流入小计|3,435,201,143.43|2,580,579,465.45
购买商品、接受劳务支付的现金|2,959,358,850.55|1,895,219,640.56
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|469,962,710.39|419,780,202.99
支付的各项税费|114,777,199.89|73,763,369.17
支付其他与经营活动有关的现金|83,041,402.57|93,042,578.02
经营活动现金流出小计|3,627,140,163.40|2,481,805,790.74
经营活动产生的现金流量净额|-191,939,019.97|98,773,674.71
二、投资活动产生的现金流量：||
page|118
收回投资收到的现金|1,181,947,595.61|1,166,000,000.00
取得投资收益收到的现金|20,754,548.90|7,578,452.82
处置固定资产、无形资产和其他长期资产收回的现金净额|2,235,178.13|244,264.07
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|10,000,000.00|1,738,018.86
投资活动现金流入小计|1,214,937,322.64|1,175,560,735.75
购建固定资产、无形资产和其他长期资产支付的现金|226,493,829.72|169,816,725.06
投资支付的现金|1,028,755,515.56|1,280,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|8,000,000.00|4,000,000.00
投资活动现金流出小计|1,263,249,345.28|1,453,816,725.06
投资活动产生的现金流量净额|-48,312,022.64|-278,255,989.31
三、筹资活动产生的现金流量：||
吸收投资收到的现金|995,438,089.17|
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金|745,268,031.37|289,060,210.00
收到其他与筹资活动有关的现金|4,705,800.00|
筹资活动现金流入小计|1,745,411,920.54|289,060,210.00
偿还债务支付的现金|627,228,878.35|112,200,170.00
分配股利、利润或偿付利息支付的现金|35,564,721.36|53,968,555.35
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|6,379,755.53|4,705,800.00
筹资活动现金流出小计|669,173,355.24|170,874,525.35
筹资活动产生的现金流量净额|1,076,238,565.30|118,185,684.65
四、汇率变动对现金及现金等价物的影响|-6,247,871.20|11,819,212.42
五、现金及现金等价物净增加额|829,739,651.49|-49,477,417.53
加：期初现金及现金等价物余额|514,044,657.85|563,522,075.38
page|119
六、期末现金及现金等价物余额|1,343,784,309.34|514,044,657.85
