page|56
项目|附注|2020 年度|2019 年度
一、营业总收入||332,701,171.46|342,161,085.22
其中：营业收入||332,695,487.68|332,602,654.23
利息收入||5,683.78|9,558,430.99
已赚保费|||
手续费及佣金收入|||
二、营业总成本||323,158,287.88|347,096,295.09
其中：营业成本||191,771,584.80|152,617,490.00
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||5,043,701.05|9,031,841.79
销售费用||44,009,736.63|89,088,589.79
管理费用||44,288,316.59|69,036,688.76
研发费用||12,754,265.59|17,854,979.71
财务费用||25,290,683.22|9,466,705.04
其中：利息费用||18,703,595.82|13,885,239.43
利息收入||576,622.47|817,372.04
加：其他收益||9,097,456.13|2,714,500.64
投资收益（损失以“－”号填列）||70,909,465.78|-78,226,221.30
其中：对联营企业和合营企业的投资收益||5,420,120.90|-67,236,714.52
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-89,051.81|-4,402,519.58
信用减值损失（损失以“-”号填列）||-688,864.99|-1,206,694.73
资产减值损失（损失以“-”号填列）||-817,361.51|-8,525,349.10
资产处置收益（损失以“－”号填列）||10,726,302.72|56,321.72
三、营业利润（亏损以“－”号填列）||98,680,829.90|-94,525,172.22
加：营业外收入||5,198,871.07|6,856,539.11
减：营业外支出||1,819,200.54|488,629.72
page|57
四、利润总额（亏损总额以“－”号填列）||102,060,500.43|-88,157,262.83
减：所得税费用||7,069,110.29|-17,338,869.79
五、净利润（净亏损以“－”号填列）||94,991,390.14|-70,818,393.04
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||94,991,390.14|-70,818,393.04
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||92,670,121.92|-77,794,294.01
2.少数股东损益（净亏损以“-”号填列）||2,321,268.22|6,975,900.97
六、其他综合收益的税后净额||5,691,816.93|-95,775,286.63
（一）归属母公司所有者的其他综合收益的税后净额||5,691,816.93|-95,775,286.63
1．不能重分类进损益的其他综合收益||-600,889.00|-1,813,767.96
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||-5,581,458.95
（3）其他权益工具投资公允价值变动||-600,889.00|3,767,690.99
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||6,292,705.93|-93,961,518.67
（1）权益法下可转损益的其他综合收益|||-4,563,927.35
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||-86,246,841.06
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||6,292,705.93|-3,150,750.26
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||100,683,207.07|-166,593,679.67
（一）归属于母公司所有者的综合收益总额||98,361,938.85|-173,569,580.64
（二）归属于少数股东的综合收益总额||2,321,268.22|6,975,900.97
八、每股收益：|||
page|58
（一）基本每股收益(元/股)||0.12|-0.10
（二）稀释每股收益(元/股)||0.12|-0.10
