page|114
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|160,547,379.10|218,581,937.07
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|8,055,562.56|20,760,051.00
经营活动现金流入小计|168,602,941.66|239,341,988.07
购买商品、接受劳务支付的现金|66,474,773.32|39,820,063.81
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现||
page|115
金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|50,318,928.29|42,524,324.26
支付的各项税费|19,474,951.73|26,299,730.64
支付其他与经营活动有关的现金|2,676,972.09|3,808,211.04
经营活动现金流出小计|138,945,625.43|112,452,329.75
经营活动产生的现金流量净额|29,657,316.23|126,889,658.32
二、投资活动产生的现金流量：||
收回投资收到的现金|680,000,000.00|60,000,000.00
取得投资收益收到的现金|4,623,983.31|241,666.67
处置固定资产、无形资产和其他长期资产收回的现金净额||
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|684,623,983.31|60,241,666.67
购建固定资产、无形资产和其他长期资产支付的现金|33,349,037.61|1,394,094.53
投资支付的现金|850,000,000.00|60,000,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|883,349,037.61|61,394,094.53
投资活动产生的现金流量净额|-198,725,054.30|-1,152,427.86
三、筹资活动产生的现金流量：||
吸收投资收到的现金||280,192,452.83
其中：子公司吸收少数股东投资收到的现金||
取得借款收到的现金||
page|116
收到其他与筹资活动有关的现金||
筹资活动现金流入小计||280,192,452.83
偿还债务支付的现金||70,000,000.00
分配股利、利润或偿付利息支付的现金|5,440,000.00|12,255,687.50
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,296.00|9,077,803.09
筹资活动现金流出小计|5,441,296.00|91,333,490.59
筹资活动产生的现金流量净额|-5,441,296.00|188,858,962.24
四、汇率变动对现金及现金等价物的影响|-41,485.55|-65,191.59
五、现金及现金等价物净增加额|-174,550,519.62|314,531,001.11
加：期初现金及现金等价物余额|452,927,449.94|138,396,448.83
六、期末现金及现金等价物余额|278,376,930.32|452,927,449.94
