page|87
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||711,764,000.29|595,484,062.64
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|88
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,395,892.67|6,520,834.78
收到其他与经营活动有关的现金||11,859,967.83|8,274,670.52
经营活动现金流入小计||732,019,860.79|610,279,567.94
购买商品、接受劳务支付的现金||560,300,964.61|492,353,155.02
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||161,271,713.86|134,561,265.67
支付的各项税费||21,979,537.47|10,035,898.82
支付其他与经营活动有关的现金||54,431,440.46|52,761,173.28
经营活动现金流出小计||797,983,656.40|689,711,492.79
经营活动产生的现金流量净额||-65,963,795.61|-79,431,924.85
二、投资活动产生的现金流量：|||
收回投资收到的现金||386,000,000.00|275,000,000.00
取得投资收益收到的现金||332,689.84|22,350.00
处置固定资产、无形资产和其他长期资产收回的现金净额||95,409.19|-
处置子公司及其他营业单位收到的现金净额||5,996,682.48|
收到其他与投资活动有关的现金|||11,000,000.00
投资活动现金流入小计||392,424,781.51|286,022,350.00
购建固定资产、无形资产和其他长期资产支付的现金||54,166,593.51|21,481,315.82
投资支付的现金||392,000,000.00|142,500,000.00
质押贷款净增加额|||
page|89
取得子公司及其他营业单位支付的现金净额|||21,000,000.00
支付其他与投资活动有关的现金|||
投资活动现金流出小计||446,166,593.51|184,981,315.82
投资活动产生的现金流量净额||-53,741,812.00|101,041,034.18
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||345,562,902.81|4,372,217.00
其中：子公司吸收少数股东投资收到的现金||1,470,000.00|4,372,217.00
取得借款收到的现金||210,134,268.25|110,000,000.00
收到其他与筹资活动有关的现金||20,351,748.35|
筹资活动现金流入小计||576,048,919.41|114,372,217.00
偿还债务支付的现金||205,915,268.25|18,668,000.00
分配股利、利润或偿付利息支付的现金||18,221,960.23|22,670,814.68
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||68,428,121.07|14,264,755.95
筹资活动现金流出小计||292,565,349.55|55,603,570.63
筹资活动产生的现金流量净额||283,483,569.86|58,768,646.37
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||163,777,962.25|80,377,755.70
加：期初现金及现金等价物余额||153,936,669.73|73,558,914.03
六、期末现金及现金等价物余额||317,714,631.98|153,936,669.73
