page|97
项目|2020 年度|2019 年度
一、营业总收入|10,674,947,586.63|8,673,655,780.29
其中：营业收入|10,674,947,586.63|8,673,655,780.29
利息收入||
page|98
已赚保费||
手续费及佣金收入||
二、营业总成本|10,552,241,448.35|8,587,508,280.01
其中：营业成本|10,080,865,516.63|8,114,400,934.19
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|14,800,231.14|13,706,147.52
销售费用|177,701,339.67|200,061,079.99
管理费用|204,019,056.96|184,577,619.17
研发费用|35,014,562.93|40,217,915.17
财务费用|39,840,741.02|34,544,583.97
其中：利息费用|35,926,876.49|36,698,421.46
利息收入|1,649,194.97|1,320,326.80
加：其他收益|63,642,890.86|40,229,290.65
投资收益（损失以“－”号填列）||
其中：对联营企业和合营企业的投资收益||
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-21,270,340.87|-23,565,930.74
资产减值损失（损失以“-”号填列）|-17,085,839.68|-1,213,306.70
page|99
资产处置收益（损失以“-”号填列）|-22,623.05|439,086.16
三、营业利润（亏损以“－”号填列）|147,970,225.54|102,036,639.65
加：营业外收入|9,701,262.16|2,576,477.04
减：营业外支出|2,318,737.25|1,919,336.19
四、利润总额（亏损总额以“－”号填列）|155,352,750.45|102,693,780.50
减：所得税费用|30,684,436.98|25,154,173.83
五、净利润（净亏损以“－”号填列）|124,668,313.47|77,539,606.67
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|124,668,313.47|77,539,606.67
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|122,516,983.11|76,186,204.81
2.少数股东损益|2,151,330.36|1,353,401.86
六、其他综合收益的税后净额|3,484,170.94|
归属母公司所有者的其他综合收益的税后净额|3,484,170.94|
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|3,484,170.94|
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
page|100
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备|3,544,053.75|
6.外币财务报表折算差额|-59,882.81|
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|128,152,484.41|77,539,606.67
归属于母公司所有者的综合收益总额|126,001,154.05|76,186,204.81
归属于少数股东的综合收益总额|2,151,330.36|1,353,401.86
八、每股收益：||
（一）基本每股收益|0.1680|0.1049
（二）稀释每股收益|0.1663|0.1049
