page|204
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|14,022,112,816.04|14,259,418,159.21
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现||
page|205
金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|3,343,246.96|11,676,867.71
收到其他与经营活动有关的现金|782,455,946.32|553,760,508.92
经营活动现金流入小计|14,807,912,009.32|14,824,855,535.84
购买商品、接受劳务支付的现金|9,653,875,167.77|8,150,264,998.88
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|2,345,593,405.21|1,781,567,870.85
支付的各项税费|896,072,595.59|686,318,782.18
支付其他与经营活动有关的现金|1,021,930,326.52|1,033,053,038.01
经营活动现金流出小计|13,917,471,495.09|11,651,204,689.92
经营活动产生的现金流量净额|890,440,514.23|3,173,650,845.92
二、投资活动产生的现金流量：||
收回投资收到的现金|2,424,600,038.13|3,443,075,387.91
取得投资收益收到的现金|100,971,889.81|83,618,703.72
处置固定资产、无形资产和其他长期资产收回的现金净额|14,795,924.33|44,459,013.94
处置子公司及其他营业单位收到的现金净额|1,121,712,928.40|124,422,358.16
收到其他与投资活动有关的现金|56,207,776.19|298,806,257.65
投资活动现金流入小计|3,718,288,556.86|3,994,381,721.38
购建固定资产、无形资产和其|1,684,485,045.58|1,389,621,573.11
page|206
他长期资产支付的现金||
投资支付的现金|3,089,610,094.62|4,048,455,112.31
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|19,999,800.00|6,487,733,185.40
支付其他与投资活动有关的现金|93,177,694.00|121,343,311.04
投资活动现金流出小计|4,887,272,634.20|12,047,153,181.86
投资活动产生的现金流量净额|-1,168,984,077.34|-8,052,771,460.48
三、筹资活动产生的现金流量：||
吸收投资收到的现金|854,900,000.00|3,040,909,996.90
其中：子公司吸收少数股东投资收到的现金|854,900,000.00|910,000.00
取得借款收到的现金|752,094,539.73|4,674,964,302.67
收到其他与筹资活动有关的现金|18,437,314.91|2,500,000.00
筹资活动现金流入小计|1,625,431,854.64|7,718,374,299.57
偿还债务支付的现金|1,013,933,800.00|437,500,000.00
分配股利、利润或偿付利息支付的现金|481,848,303.04|535,966,816.30
其中：子公司支付给少数股东的股利、利润|6,370,000.00|6,370,000.00
支付其他与筹资活动有关的现金|329,119,815.54|1,341,864,500.00
筹资活动现金流出小计|1,824,901,918.58|2,315,331,316.30
筹资活动产生的现金流量净额|-199,470,063.94|5,403,042,983.27
四、汇率变动对现金及现金等价物的影响|-38,373,821.36|-92,068,734.65
五、现金及现金等价物净增加额|-516,387,448.41|431,853,634.06
加：期初现金及现金等价物余额|3,142,072,871.85|2,710,219,237.79
六、期末现金及现金等价物余额|2,625,685,423.44|3,142,072,871.85
