page|90
项目|附注|2019 年度|2018 年度
一、营业总收入||75,665,760|55,821,504
其中：营业收入|七、49|75,665,760|55,821,504
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||62,440,453|47,436,973
其中：营业成本|七、49|50,932,269|38,727,958
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、50|370,910|326,364
销售费用|七、51|5,487,589|4,446,632
page|91
项目|附注|2019 年度|2018 年度
管理费用|七、52|2,051,664|2,045,899
研发费用|七、53|3,644,408|1,754,475
财务费用|七、54|-46,387|135,645
其中：利息费用||557,163|563,522
利息收入||504,859|343,601
加：其他收益|七、55|568,110|341,568
投资收益（损失以“－”号填列）|七、56|382,852|637,456
其中：对联营企业和合营企业的投资收益||139,528|128,265
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、57|289,648|-361,676
信用减值损失（损失以“-”号填列）|七、58|-1,116,793|
资产减值损失（损失以“-”号填列）|七、59|-142,448|-1,095,384
资产处置收益（损失以“－”号填列）|七、60|568,750|-28,053
三、营业利润（亏损以“－”号填列）||13,775,426|7,878,442
加：营业外收入|七、61|182,694|123,184
减：营业外支出|七、62|503,802|451,382
四、利润总额（亏损总额以“－”号填列）||13,454,318|7,550,244
减：所得税费用|七、63|1,959,870|1,246,757
五、净利润（净亏损以“－”号填列）||11,494,448|6,303,487
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||11,494,448|6,303,487
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||11,206,662|6,116,288
2.少数股东损益（净亏损以“-”号填列）||287,786|187,199
六、其他综合收益的税后净额||151,032|106,331
（一）归属母公司所有者的其他综合收益的税后净额||146,917|111,378
1．不能重分类进损益的其他综合收益||262,955|-2,425
（1）重新计量设定受益计划变动额||-6,074|-2,425
page|92
项目|附注|2019 年度|2018 年度
（2）权益法下不能转损益的其他综合收益||279,933|
（3）其他权益工具投资公允价值变动||-10,904|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-116,038|113,803
（1）权益法下可转损益的其他综合收益||5,966|-4,055
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||288,374
（4）金融资产重分类计入其他综合收益的金额||-10,979|
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||-111,025|-170,516
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额||4,115|-5,047
七、综合收益总额||11,645,480|6,409,818
（一）归属于母公司所有者的综合收益总额||11,353,579|6,227,666
（二）归属于少数股东的综合收益总额||291,901|182,152
八、每股收益：|||
（一）基本每股收益(元/股)||1.3595|0.7907
（二）稀释每股收益(元/股)||1.3520|0.7466
