page|80
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|125,142,136.93|213,376,372.70
结算备付金|||
拆出资金|||
交易性金融资产|七、2|102,118,793.80|3,427,243.87
衍生金融资产|||
应收票据|||
应收账款|七、5|83,806,276.77|109,643,988.10
应收款项融资|||
预付款项|七、7||214,869.00
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|29,542,148.15|63,874,049.89
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|1,637,696,040.57|1,613,698,517.67
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|17,619,339.18|15,267,233.46
流动资产合计||1,995,924,735.40|2,019,502,274.69
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|七、17|63,007,113.31|62,512,107.12
其他权益工具投资|||
其他非流动金融资产|七、19|864,829,665.08|937,274,043.55
投资性房地产|七、20|210,481,164.14|209,425,844.15
固定资产|七、21|28,252,378.99|30,381,199.75
在建工程|||
生产性生物资产|||
油气资产|||
使用权资产|七、25|37,568,975.37|
无形资产|七、26|93,232.81|202,533.68
开发支出|||
商誉|七、28|366,827.91|366,827.91
page|81
长期待摊费用|七、29|2,890,490.17|16,382,937.98
递延所得税资产|七、30|118,061,041.41|86,511,824.71
其他非流动资产|||
非流动资产合计||1,325,550,889.19|1,343,057,318.85
资产总计||3,321,475,624.59|3,362,559,593.54
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|七、36|42,258,127.68|30,074,176.23
预收款项|七、37|2,825,968.18|2,825,968.18
合同负债|七、38|16,381,624.57|26,708,361.82
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|18,886,148.57|13,685,646.11
应交税费|七、40|12,010,064.63|15,290,112.39
其他应付款|七、41|282,360,442.18|101,109,433.66
其中：应付利息|||851,738.33
应付股利|||600,000.00
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|4,504,123.15|390,000,000.00
其他流动负债|七、44|946,922.17|1,526,876.34
流动负债合计||380,173,421.13|581,220,574.73
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|27,221,113.30|
长期应付款|七、48|2,677,629.50|2,677,629.50
长期应付职工薪酬|||
预计负债|七、50|75,522,536.34|4,000,000.00
递延收益|七、51|1,671,403.77|1,671,403.77
递延所得税负债|七、30|52,073,519.68|40,924,422.57
其他非流动负债|||
非流动负债合计||159,166,202.59|49,273,455.84
负债合计||539,339,623.72|630,494,030.57
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|433,540,800.00|433,540,800.00
其他权益工具|||
page|82
其中：优先股|||
永续债|||
资本公积|七、55|186,146,798.52|185,499,087.08
减：库存股|||
其他综合收益|七、57|12,125,569.03|20,032,400.27
专项储备|||
盈余公积|七、59|216,770,400.00|216,770,400.00
一般风险准备|||
未分配利润|七、60|1,892,223,498.11|1,830,121,882.41
归属于母公司所有者权益（或股东权益）合计||2,740,807,065.66|2,685,964,569.76
少数股东权益||41,328,935.21|46,100,993.21
所有者权益（或股东权益）合计||2,782,136,000.87|2,732,065,562.97
负债和所有者权益（或股东权益）总计||3,321,475,624.59|3,362,559,593.54
