page|69
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||434,033,611.21|373,527,591.40
结算备付金||-|-
拆出资金||-|-
交易性金融资产||582,397.05|-
衍生金融资产||-|-
应收票据||76,177,470.30|90,276,901.13
应收账款||456,943,662.57|303,055,811.15
应收款项融资||11,029,061.69|26,740,901.90
预付款项||5,745,552.36|2,274,645.87
应收保费||-|-
应收分保账款||-|-
应收分保合同准备金||-|-
其他应收款||4,636,175.24|5,078,676.26
其中：应收利息||-|-
应收股利||-|-
买入返售金融资产||-|-
存货||244,494,478.23|108,697,975.86
合同资产||-|-
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产||15,768,935.12|4,807,968.47
流动资产合计||1,249,411,343.77|914,460,472.04
非流动资产：|||
发放贷款和垫款||-|-
债权投资||-|-
其他债权投资||-|-
长期应收款||-|-
长期股权投资||-|-
其他权益工具投资||3,550,000.00|3,550,000.00
其他非流动金融资产||-|-
投资性房地产||-|-
固定资产||310,682,143.44|189,870,550.45
在建工程||52,197,729.91|59,262,533.77
生产性生物资产||-|-
油气资产||-|-
使用权资产||19,537,004.85|-
无形资产||66,732,642.11|59,056,713.47
开发支出||-|-
商誉||7,432,203.43|-
长期待摊费用||6,919,383.83|4,286,892.48
递延所得税资产||3,275,068.18|3,090,364.63
page|70
其他非流动资产||4,789,227.76|3,478,103.91
非流动资产合计||475,115,403.51|322,595,158.71
资产总计||1,724,526,747.28|1,237,055,630.75
流动负债：|||
短期借款||179,680,209.02|-
向中央银行借款||-|-
拆入资金||-|-
交易性金融负债||-|-
衍生金融负债||-|-
应付票据||116,123,980.06|80,958,618.87
应付账款||330,250,170.77|141,568,362.83
预收款项||-|-
合同负债||6,432,871.59|778,698.73
卖出回购金融资产款||-|-
吸收存款及同业存放||-|-
代理买卖证券款||-|-
代理承销证券款||-|-
应付职工薪酬||27,000,474.93|21,393,788.75
应交税费||12,450,251.78|16,429,985.26
其他应付款||13,179,461.57|8,192,484.84
其中：应付利息||-|-
应付股利||-|-
应付手续费及佣金||-|-
应付分保账款||-|-
持有待售负债||-|-
一年内到期的非流动负债||6,063,033.43|-
其他流动负债||1,361,519.67|386,347.24
流动负债合计||692,541,972.82|269,708,286.52
非流动负债：|||
保险合同准备金||-|-
长期借款||-|-
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债||12,996,549.56|-
长期应付款||40,127.93|79,457.57
长期应付职工薪酬||-|-
预计负债||-|-
递延收益||3,023,897.64|3,113,897.64
递延所得税负债||3,230,703.94|2,399,246.36
其他非流动负债||-|-
非流动负债合计||19,291,279.07|5,592,601.57
负债合计||711,833,251.89|275,300,888.09
所有者权益（或股东权益）：|||
实收资本（或股本）||134,400,000.00|134,400,000.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
page|71
资本公积||479,787,412.72|479,787,412.72
减：库存股||-|-
其他综合收益||-6,982,408.00|-1,059,099.65
专项储备||-|-
盈余公积||56,603,131.40|46,074,528.22
一般风险准备||-|-
未分配利润||335,256,972.36|302,551,901.37
归属于母公司所有者权益（或股东权益）合计||999,065,108.48|961,754,742.66
少数股东权益||13,628,386.91|-
所有者权益（或股东权益）合计||1,012,693,495.39|961,754,742.66
负债和所有者权益（或股东权益）总计||1,724,526,747.28|1,237,055,630.75
