page|93
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,774,600,208.89|3,204,987,666.26
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|702,684.42|96,776.42
page|94
收到其他与经营活动有关的现金|466,731,329.96|573,545,842.01
经营活动现金流入小计|2,242,034,223.27|3,778,630,284.69
购买商品、接受劳务支付的现金|1,703,740,649.72|2,389,352,176.06
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|139,749,147.71|160,793,362.73
支付的各项税费|98,068,415.82|112,873,759.20
支付其他与经营活动有关的现金|262,966,434.22|413,415,892.32
经营活动现金流出小计|2,204,524,647.47|3,076,435,190.31
经营活动产生的现金流量净额|37,509,575.80|702,195,094.38
二、投资活动产生的现金流量：||
收回投资收到的现金|37,899,800.00|177,385,000.00
取得投资收益收到的现金|8,898,240.00|20,628,105.24
处置固定资产、无形资产和其他长期资产收回的现金净额|35,416.94|135,817.24
处置子公司及其他营业单位收到的现金净额|91,833.46|81,108,555.12
收到其他与投资活动有关的现金|1,949,327.60|6,495,284.14
投资活动现金流入小计|48,874,618.00|285,752,761.74
购建固定资产、无形资产和其他长期资产支付的现金|1,270,722,014.71|663,164,156.05
投资支付的现金|16,000,000.00|36,550,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,286,722,014.71|699,714,156.05
投资活动产生的现金流量净额|-1,237,847,396.71|-413,961,394.31
三、筹资活动产生的现金流量：||
吸收投资收到的现金|990,000.00|75,530,000.00
page|95
其中：子公司吸收少数股东投资收到的现金|990,000.00|75,530,000.00
取得借款收到的现金|3,412,920,000.00|1,221,898,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|3,413,910,000.00|1,297,428,000.00
偿还债务支付的现金|2,213,020,000.00|1,246,502,996.93
分配股利、利润或偿付利息支付的现金|138,966,494.25|315,818,754.80
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|40,609,555.36|21,483,180.51
筹资活动现金流出小计|2,392,596,049.61|1,583,804,932.24
筹资活动产生的现金流量净额|1,021,313,950.39|-286,376,932.24
四、汇率变动对现金及现金等价物的影响|-614,679.89|-624,161.44
五、现金及现金等价物净增加额|-179,638,550.41|1,232,606.39
加：期初现金及现金等价物余额|323,614,137.64|322,381,531.25
六、期末现金及现金等价物余额|143,975,587.23|323,614,137.64
