page|61
项目|附注|2019 年度|2018 年度
一、营业总收入||447,250,852.08|418,458,684.52
其中：营业收入|（七）61|447,250,852.08|418,458,684.52
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||447,400,680.53|420,075,790.43
其中：营业成本|（七）61|287,916,397.66|240,077,404.08
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|（七）62|6,221,993.28|7,021,012.78
销售费用|（七）63|101,758,522.63|112,612,011.19
管理费用|（七）64|40,533,230.29|48,265,279.05
研发费用|||
财务费用|（七）66|10,970,536.67|12,100,083.33
其中：利息费用||12,902,104.82|15,068,759.85
利息收入||865,600.59|1,278,167.85
加：其他收益|（七）67|30,000.00|117,933.00
投资收益（损失以“－”号填列）|（七）68|63,685,803.88|27,223,219.39
其中：对联营企业和合营企业的投资收益||10,135,939.54|13,250,213.83
以 摊 余 成 本 计 量 的 金 融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”|||
page|62
号填列）|||
公 允 价 值 变 动 收 益 （ 损 失 以“－”号填列）|（七）70|309,947.03|
信用减值损失（损失以“-”号填列）|（七）71|-5,239,161.71|
资产减值损失（损失以“-”号填列）|（七）72|-21,813,389.45|-23,593,926.36
资产处置收益（损失以“－”号填列）|（七）73||62,466.54
三、营业利润（亏损以“－”号填列）||36,823,371.30|2,192,586.66
加：营业外收入|（七）74|117,936.81|4,938,157.09
减：营业外支出|（七）75|509,767.66|2,939,796.81
四、利润总额（亏损总额以“－”号填列）||36,431,540.45|4,190,946.94
减：所得税费用|（七）76|-1,935,771.54|-1,267,359.53
五、净利润（净亏损以“－”号填列）||38,367,311.99|5,458,306.47
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-6,007,336.77|8,086,600.56
2.终止经营净利润（净亏损以“－”号填列）||44,374,648.76|-2,628,294.09
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||39,451,908.62|8,604,934.17
2.少数股东损益（净亏损以“-”号填列）||-1,084,596.63|-3,146,627.70
六、其他综合收益的税后净额||319,489.71|237,051.57
（一）归属母公司所有者的其他综合收益的税后净额||319,489.71|237,051.57
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||319,489.71|237,051.57
（1）权益法下可转损益的其他综合收益|（七）77|319,489.71|237,051.57
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
page|63
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||38,686,801.70|5,695,358.04
（一）归属于母公司所有者的综合收益总额||39,771,398.33|8,841,985.74
（二）归属于少数股东的综合收益总额||-1,084,596.63|-3,146,627.70
八、每股收益：|||
（一）基本每股收益(元/股)||0.1096|0.0239
（二）稀释每股收益(元/股)||0.1096|0.0239
