page|76
项目|附注|2019 年度|2018 年度
一、营业总收入|七、60|4,430,744,664.22|3,659,648,140.07
其中：营业收入|七、60|4,403,258,990.38|3,624,436,648.65
利息收入|七、61|27,485,673.84|35,211,491.42
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、60|4,377,910,815.28|3,557,920,830.20
其中：营业成本|七、60|3,596,381,888.15|3,001,229,644.27
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|61,621,951.64|54,456,493.26
销售费用|七、63|473,382,991.12|306,532,359.04
管理费用|七、64|186,642,829.83|151,984,981.69
研发费用|||
财务费用|七、66|59,881,154.54|43,717,351.94
其中：利息费用||46,104,047.04|32,067,867.70
利息收入||1,115,601.92|662,071.34
加：其他收益|七、67|1,855,607.33|1,893,014.79
投资收益（损失以“－”号填列）|七、68|-2,963,395.78|33,037,052.94
其中：对联营企业和合营企业的投资收益||-3,457,014.14|-11,651.75
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以|七、70|1,157,772.08|
page|77
“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-4,457,910.71|
资产减值损失（损失以“-”号填列）|七、72|-26,826.87|-36,764,930.07
资产处置收益（损失以“－”号填列）|七、73|-73,104.38|77,689.51
三、营业利润（亏损以“－”号填列）||48,325,990.61|99,970,137.04
加：营业外收入|七、74|2,942,677.83|2,620,668.89
减：营业外支出|七、75|8,118,674.60|8,562,331.41
四、利润总额（亏损总额以“－”号填列）||43,149,993.84|94,028,474.52
减：所得税费用|七、76|15,377,091.25|23,872,172.77
五、净利润（净亏损以“－”号填列）||27,772,902.59|70,156,301.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||27,772,902.59|70,156,301.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||27,772,902.59|70,156,301.75
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
page|78
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||27,772,902.59|70,156,301.75
（一）归属于母公司所有者的综合收益总额||27,772,902.59|70,156,301.75
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.0938|0.2923
（二）稀释每股收益(元/股)||0.0938|0.2923
