page|96
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,062,568,191.39|7,653,533,905.15
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||13,425,782.12|16,269,860.72
收到其他与经营活动有关的现金||295,173,517.58|268,333,757.65
经营活动现金流入小计||9,371,167,491.09|7,938,137,523.52
购买商品、接受劳务支付的现金||7,052,876,734.50|5,990,165,231.80
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||641,239,449.95|450,157,735.40
支付的各项税费||502,069,121.05|422,991,652.20
支付其他与经营活动有关的现金||803,869,495.48|751,381,718.07
经营活动现金流出小计||9,000,054,800.98|7,614,696,337.47
经营活动产生的现金流量净额||371,112,690.11|323,441,186.05
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,038,105,047.63|1,468,255,721.75
page|97
取得投资收益收到的现金||27,608,371.53|29,166,842.89
处置固定资产、无形资产和其他长期资产收回的现金净额||16,439,744.24|14,389,269.70
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||7,059,066.21|
投资活动现金流入小计||1,089,212,229.61|1,511,811,834.34
购建固定资产、无形资产和其他长期资产支付的现金||301,085,238.62|331,936,794.13
投资支付的现金||1,039,490,000.00|1,774,504,881.74
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||160,577,763.31|417,951,495.53
支付其他与投资活动有关的现金||3,137,741.95|679,824.00
投资活动现金流出小计||1,504,290,743.88|2,525,072,995.40
投资活动产生的现金流量净额||-415,078,514.27|-1,013,261,161.06
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||161,053.00|7,170,000.00
其中：子公司吸收少数股东投资收到的现金||161,053.00|7,170,000.00
取得借款收到的现金||6,350,253,486.50|5,475,821,553.33
收到其他与筹资活动有关的现金||129,240,788.96|161,991,704.79
筹资活动现金流入小计||6,479,655,328.46|5,644,983,258.12
偿还债务支付的现金||5,297,556,133.16|4,209,295,181.80
分配股利、利润或偿付利息支付的现金||438,605,590.67|342,694,575.88
其中：子公司支付给少数股东的股利、利润||165,819,460.82|116,748,315.77
支付其他与筹资活动有关的现金||648,544,344.08|287,186,559.38
筹资活动现金流出小计||6,384,706,067.91|4,839,176,317.06
筹资活动产生的现金流量净额||94,949,260.55|805,806,941.06
四、汇率变动对现金及现金等价物的影响||-1,358,297.11|-804,230.47
五、现金及现金等价物净增加额||49,625,139.28|115,182,735.58
加：期初现金及现金等价物余额||655,496,677.43|540,313,941.85
六、期末现金及现金等价物余额||705,121,816.71|655,496,677.43
