page|74
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金||1,266,751,234.82|1,019,836,876.81
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据||464,106,123.93|111,788,203.09
应收账款||41,584,150.52|25,178,124.05
应收款项融资|||
预付款项||207,952,660.11|62,111,414.08
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||39,975,190.66|22,045,721.98
其中：应收利息||2,308,195.26|-
应收股利|||
买入返售金融资产|||
存货||1,577,430,785.95|1,630,060,462.80
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产||18,379,902.54|1,649,359.32
流动资产合计||3,616,180,048.53|2,872,670,162.13
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||3,000,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资||80,245,502.97|69,627,441.84
其他权益工具投资|||
其他非流动金融资产||3,000,000.00|
投资性房地产|||
固定资产||928,199,499.49|949,938,753.59
在建工程||243,616,555.63|179,390,912.67
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产||707,596,061.78|705,261,586.22
page|75
开发支出||974,102.51|-
商誉||632,146,306.20|632,146,306.20
长期待摊费用||8,451,517.06|14,034,654.23
递延所得税资产||52,888,658.26|53,316,214.01
其他非流动资产|||
非流动资产合计||2,657,118,203.90|2,606,715,868.76
资产总计||6,273,298,252.43|5,479,386,030.89
流动负债：|||
短期借款||500,000,000.00|390,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款||402,232,497.27|359,241,654.32
预收款项||801,879,310.49|429,120,168.50
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||138,862,976.37|117,386,139.99
应交税费||387,392,068.28|406,198,909.74
其他应付款||590,331,060.41|850,893,725.73
其中：应付利息||198,366.66|199,466.66
应付股利||41,004,425.87|15,620,728.67
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||2,820,697,912.82|2,552,840,598.28
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款||1,000,000.00|1,000,000.00
长期应付职工薪酬|||
预计负债|||
递延收益||18,903,776.80|20,597,081.32
递延所得税负债||138,643,155.83|148,325,295.90
其他非流动负债|||
非流动负债合计||158,546,932.63|169,922,377.22
负债合计||2,979,244,845.45|2,722,762,975.50
page|76
所有者权益（或股东权益）：|||
实收资本（或股本）||897,287,444.00|666,012,392.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||1,281,263,761.49|1,237,605,487.26
减：库存股|||
其他综合收益|||
专项储备||31,755,239.87|35,582,223.07
盈余公积||112,198,706.87|81,163,839.05
一般风险准备|||
未分配利润||966,062,502.87|730,838,731.76
归属于母公司所有者权益（或股东权益）合计||3,288,567,655.10|2,751,202,673.14
少数股东权益||5,485,751.88|5,420,382.25
所有者权益（或股东权益）合计||3,294,053,406.98|2,756,623,055.39
负债和所有者权益（或股东权益）总计||6,273,298,252.43|5,479,386,030.89
