page|100
项目|附注|2019 年度|2018 年度
一、营业总收入||805,256,358.25|982,064,939.24
其中：营业收入|七/59|805,256,358.25|982,064,939.24
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||819,760,374.46|912,367,752.78
其中：营业成本|七/59|523,026,694.64|584,603,077.52
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七/60|4,513,209.12|6,966,270.95
销售费用|七/61|59,888,163.03|80,627,917.93
管理费用|七/62|156,242,081.68|139,324,807.72
研发费用|七/63|61,487,806.04|80,713,696.52
财务费用|七/64|14,602,419.95|20,131,982.14
其中：利息费用||19,137,680.67|35,875,330.74
利息收入||2,243,985.48|2,782,565.71
加：其他收益|七/65|9,587,562.00|6,302,248.78
投资收益（损失以“－”号填列）|七/66|231,032,248.56|172,568,620.21
page|101
其中：对联营企业和合营企业的投资收益||206,718,726.20|152,471,850.86
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七/68|-43,011,207.75|2,060,219.18
信用减值损失（损失以“-”号填列）|七/69|-101,988,946.50|
资产减值损失（损失以“-”号填列）|七/70|-783,008,842.58|-99,710,115.23
资产处置收益（损失以“－”号填列）|七/71|43,520,572.62|222,886.57
三、营业利润（亏损以“－”号填列）||-658,372,629.86|151,141,045.97
加：营业外收入|七/72|2,213,448.28|1,747,523.57
减：营业外支出|七/73|6,966,485.39|15,700,207.93
四、利润总额（亏损总额以“－”号填列）||-663,125,666.97|137,188,361.61
减：所得税费用|七/74|13,259,205.07|-632,013.14
五、净利润（净亏损以“－”号填列）||-676,384,872.04|137,820,374.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-676,384,872.04|137,820,374.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-672,992,723.05|141,719,552.61
2.少数股东损益（净亏损以“-”号填列）||-3,392,148.99|-3,899,177.86
六、其他综合收益的税后净额|七/75|354,230.35|-8,821,766.77
（一）归属母公司所有者的其他综合收益的税后净额||354,230.35|-8,821,766.77
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||354,230.35|-8,821,766.77
（1）权益法下可转损益的其他综|||-9,161,352.77
page|102
合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||354,230.35|339,586.00
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-676,030,641.69|128,998,607.98
（一）归属于母公司所有者的综合收益总额||-672,638,492.70|132,897,785.84
（二）归属于少数股东的综合收益总额||-3,392,148.99|-3,899,177.86
八、每股收益：|||
（一）基本每股收益(元/股)||-0.22|0.05
（二）稀释每股收益(元/股)||-0.22|0.05
