page|116
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,565,018,532.00|1,247,321,993.13
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||34,779,632.67|32,805,298.16
收到其他与经营活动有关的现金|五、46|79,650,569.30|61,513,816.45
经营活动现金流入小计||1,679,448,733.97|1,341,641,107.74
购买商品、接受劳务支付的现金||296,890,612.39|146,293,958.85
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|117
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||857,592,766.25|611,676,410.59
支付的各项税费||125,236,335.76|131,459,221.97
支付其他与经营活动有关的现金|五、46|256,080,616.51|247,141,515.78
经营活动现金流出小计||1,535,800,330.91|1,136,571,107.19
经营活动产生的现金流量净额||143,648,403.06|205,070,000.55
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,170,336,184.19|1,879,000,000.00
取得投资收益收到的现金||26,187,351.75|14,418,356.44
处置固定资产、无形资产和其他长期资产收回的现金净额||31,289.72|27,501.26
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,196,554,825.66|1,893,445,857.70
购建固定资产、无形资产和其他长期资产支付的现金||52,197,726.23|23,452,996.11
投资支付的现金||3,219,976,062.19|1,879,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||3,272,173,788.42|1,902,452,996.11
投资活动产生的现金流量净额||-75,618,962.76|-9,007,138.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||450,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||450,000,000.00
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金|||
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|五、46|31,340,484.39|
筹资活动现金流出小计||31,340,484.39|
筹资活动产生的现金流量净额||-31,340,484.39|450,000,000.00
四、汇率变动对现金及现金等价物的影响||-251,566.65|-156,749.70
五、现金及现金等价物净增加额||36,437,389.26|645,906,112.44
加：期初现金及现金等价物余额||1,221,078,096.74|575,171,984.30
六、期末现金及现金等价物余额||1,257,515,486.00|1,221,078,096.74
