page|92
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|4,528,623,201.37|4,016,710,579.14
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|146,048,093.17|84,245,024.70
收到其他与经营活动有关的现金|215,064,940.29|269,469,926.47
经营活动现金流入小计|4,889,736,234.83|4,370,425,530.31
购买商品、接受劳务支付的现金|3,389,063,721.09|3,273,972,204.43
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|630,294,830.74|614,123,955.14
支付的各项税费|80,334,919.34|100,864,711.15
支付其他与经营活动有关的现金|350,041,279.15|389,169,400.54
经营活动现金流出小计|4,449,734,750.32|4,378,130,271.26
经营活动产生的现金流量净额|440,001,484.51|-7,704,740.95
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|81,096.29|
处置固定资产、无形资产和其他长期资产收回的现金净额|3,990,590.81|3,558,463.06
page|93
处置子公司及其他营业单位收到的现金净额|6,465,115.85|
收到其他与投资活动有关的现金|21,900,000.00|34,400.00
投资活动现金流入小计|32,436,802.95|3,592,863.06
购建固定资产、无形资产和其他长期资产支付的现金|418,747,421.93|84,899,661.39
投资支付的现金||4,200,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||4,040,088.86
支付其他与投资活动有关的现金|12,900,000.00|957,201.33
投资活动现金流出小计|431,647,421.93|94,096,951.58
投资活动产生的现金流量净额|-399,210,618.98|-90,504,088.52
三、筹资活动产生的现金流量：||
吸收投资收到的现金||1,136,124,988.80
其中：子公司吸收少数股东投资收到的现金||1,750,000.00
取得借款收到的现金|1,560,887,520.98|2,195,621,536.72
收到其他与筹资活动有关的现金|1,146,919,796.93|801,369,622.98
筹资活动现金流入小计|2,707,807,317.91|4,133,116,148.50
偿还债务支付的现金|1,665,363,114.76|2,475,848,226.22
分配股利、利润或偿付利息支付的现金|63,083,018.84|107,168,990.22
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|804,270,448.89|1,320,722,293.02
筹资活动现金流出小计|2,532,716,582.49|3,903,739,509.46
筹资活动产生的现金流量净额|175,090,735.42|229,376,639.04
四、汇率变动对现金及现金等价物的影响|-5,943,539.67|-3,337,382.64
五、现金及现金等价物净增加额|209,938,061.28|127,830,426.93
加：期初现金及现金等价物余额|459,122,239.51|331,291,812.58
六、期末现金及现金等价物余额|669,060,300.79|459,122,239.51
