page|95
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,125,311,095.27|1,695,702,508.60
客户存款和同业存放款项净|||
page|96
增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七、76 (1)|49,628,595.55|58,227,880.90
经营活动现金流入小计||2,174,939,690.82|1,753,930,389.50
购买商品、接受劳务支付的现金||1,177,506,890.10|1,017,727,438.72
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||276,409,828.87|233,127,229.35
支付的各项税费||181,497,058.00|149,425,503.63
支付其他与经营活动有关的现金|七、76 (2)|179,806,597.46|148,130,584.33
经营活动现金流出小计||1,815,220,374.43|1,548,410,756.03
经营活动产生的现金流量净额||359,719,316.39|205,519,633.47
二、投资活动产生的现金流量：|||
收回投资收到的现金||934,734,256.78|965,274,956.78
取得投资收益收到的现金||5,186,637.19|9,001,738.41
处置固定资产、无形资产和其他长期资产收回的现金净额||604,735.43|267,699.04
处置子公司及其他营业单位收到的现金净额|||176,374.88
收到其他与投资活动有关的现金|七、76 (3)|13,897,179.88|11,710,220.80
投资活动现金流入小计||954,422,809.28|986,430,989.91
购建固定资产、无形资产和其他长期资产支付的现金||339,643,792.97|262,443,167.06
page|97
投资支付的现金||1,390,865,000.00|673,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,730,508,792.97|935,943,167.06
投资活动产生的现金流量净额||-776,085,983.69|50,487,822.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||651,800,258.70|2,009,190.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||394,000,000.00|490,000,000.00
收到其他与筹资活动有关的现金|七、76 (5)||28,068,037.64
筹资活动现金流入小计||1,045,800,258.70|520,077,227.64
偿还债务支付的现金||554,000,000.00|294,000,000.00
分配股利、利润或偿付利息支付的现金||60,914,279.74|59,210,956.19
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、76 (6)|15,791,379.30|9,692,487.78
筹资活动现金流出小计||630,705,659.04|362,903,443.97
筹资活动产生的现金流量净额||415,094,599.66|157,173,783.67
四、汇率变动对现金及现金等价物的影响||-253,526.49|-34,897.25
五、现金及现金等价物净增加额||-1,525,594.13|413,146,342.74
加：期初现金及现金等价物余额||717,141,994.33|303,995,651.59
六、期末现金及现金等价物余额||715,616,400.20|717,141,994.33
