page|86
项目|附注|2020 年度|2019 年度
一、营业总收入||1,539,150,370.43|1,379,258,881.22
其中：营业收入||1,539,150,370.43|1,379,258,881.22
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,272,587,515.13|1,130,789,041.20
其中：营业成本||920,926,754.45|803,864,541.42
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||6,410,230.89|7,324,649.82
销售费用||101,076,017.29|92,336,341.88
管理费用||174,837,929.79|165,007,130.17
研发费用||108,233,691.23|75,063,537.48
财务费用||-38,897,108.52|-12,807,159.57
其中：利息费用||4,630,654.23|19,625,496.55
利息收入||44,651,885.37|33,473,301.05
加：其他收益||30,245,621.93|14,970,212.70
投资收益（损失以“－”号填列）||11,484,478.98|3,685,302.21
其中：对联营企业和合营企业的投资收益||9,289,081.65|4,924,983.20
page|87
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||98,597.50|3,000,000.00
信用减值损失（损失以“-”号填列）||-22,534,468.94|-18,432,168.93
资产减值损失（损失以“-”号填列）||-4,466,342.21|-824,135.26
资产处置收益（损失以“－”号填列）||-31,842.39|708,997.90
三、营业利润（亏损以“－”号填列）||281,358,900.17|251,578,048.64
加：营业外收入||5,633,622.57|7,301,536.00
减：营业外支出||2,985,949.31|3,305,325.79
四、利润总额（亏损总额以“－”号填列）||284,006,573.43|255,574,258.85
减：所得税费用||24,723,647.86|30,271,951.92
五、净利润（净亏损以“－”号填列）||259,282,925.57|225,302,306.93
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||259,282,925.57|225,302,306.93
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||239,527,186.03|213,534,967.18
2.少数股东损益（净亏损以“-”号填列）||19,755,739.54|11,767,339.75
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|88
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||259,282,925.57|225,302,306.93
（一）归属于母公司所有者的综合收益总额||239,527,186.03|213,534,967.18
（二）归属于少数股东的综合收益总额||19,755,739.54|11,767,339.75
八、每股收益：|||
（一）基本每股收益(元/股)||0.42|0.40
（二）稀释每股收益(元/股)||0.42|0.39
