page|109
项目|2019 年度|2018 年度
一、营业总收入|1,735,021,983.34|1,517,788,227.33
其中：营业收入|1,735,021,983.34|1,517,788,227.33
利息收入||
page|110
已赚保费||
手续费及佣金收入||
二、营业总成本|1,518,442,232.58|1,372,411,102.10
其中：营业成本|784,370,057.38|681,911,432.78
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,704,810.81|13,664,030.86
销售费用|245,916,268.41|185,919,403.38
管理费用|243,813,342.13|270,532,931.12
研发费用|229,290,366.69|216,623,674.45
财务费用|1,347,387.16|3,759,629.51
其中：利息费用|4,299,137.19|6,580,004.68
利息收入|3,349,012.38|3,253,403.27
加：其他收益|33,850,701.25|25,140,378.01
投资收益（损失以“－”号填列）|8,826,329.77|10,563,243.00
其中：对联营企业和合营企业的投资收益|-113,521.21|13,553.70
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-34,837,593.90|
资产减值损失（损失以“-”号填列）||-23,231,768.29
page|111
资产处置收益（损失以“-”号填列）|-130,921.08|73,947.43
三、营业利润（亏损以“－”号填列）|224,288,266.80|157,922,925.38
加：营业外收入|15,919,755.44|10,984,804.59
减：营业外支出|218,820.54|61,153.85
四、利润总额（亏损总额以“－”号填列）|239,989,201.70|168,846,576.12
减：所得税费用|25,962,168.40|12,644,034.81
五、净利润（净亏损以“－”号填列）|214,027,033.30|156,202,541.31
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|214,027,033.30|156,202,541.31
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司所有者的净利润|219,079,157.24|167,612,442.09
2.少数股东损益|-5,052,123.94|-11,409,900.78
六、其他综合收益的税后净额|-178,207.86|627,503.41
归属母公司所有者的其他综合收益的税后净额|71,198.95|684,617.06
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益|71,198.95|684,617.06
1.权益法下可转损益的其他综合收益||
page|112
2.其他债权投资公允价值变动||
3.可供出售金融资产公允价值变动损益||
4.金融资产重分类计入其他综合收益的金额||
5.持有至到期投资重分类为可供出售金融资产损益||
6.其他债权投资信用减值准备||
7.现金流量套期储备||
8.外币财务报表折算差额|71,198.95|684,617.06
9.其他||
归属于少数股东的其他综合收益的税后净额|-249,406.81|-57,113.65
七、综合收益总额|213,848,825.44|156,830,044.72
归属于母公司所有者的综合收益总额|219,150,356.19|168,297,059.15
归属于少数股东的综合收益总额|-5,301,530.75|-11,467,014.43
八、每股收益：||
（一）基本每股收益|0.49|0.37
（二）稀释每股收益|0.49|0.37
