page|113
项目|附注|2021 年度|2020 年度
一、营业总收入||316,400,916.59|270,668,357.36
其中：营业收入||316,400,916.59|270,668,357.36
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||295,373,892.13|224,147,383.95
其中：营业成本||252,251,593.30|187,359,630.32
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||1,803,208.03|1,313,334.42
销售费用||11,572,193.07|5,332,929.64
管理费用||12,770,752.09|9,291,531.27
研发费用||15,822,353.54|17,823,628.40
财务费用||1,153,792.10|3,026,329.90
其中：利息费用||2,247,815.90|2,733,386.96
利息收入||1,395,832.02|134,965.15
加：其他收益||1,435,147.42|1,881,841.26
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-17,269,574.06|-6,436,812.30
资产减值损失（损失以“-”号填列）||-1,473,904.61|-935,377.80
资产处置收益（损失以“－”号填列）||103,408.14|2,387,812.10
三、营业利润（亏损以“－”号填列）||3,822,101.35|43,418,436.67
加：营业外收入||9,001,204.33|6,269,361.26
减：营业外支出||215,676.82|10,000.00
page|114
四、利润总额（亏损总额以“－”号填列）||12,607,628.86|49,677,797.93
减：所得税费用||-1,020,069.29|5,613,255.53
五、净利润（净亏损以“－”号填列）||13,627,698.15|44,064,542.40
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||13,627,698.15|44,064,542.40
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||13,627,698.15|44,064,542.40
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||13,627,698.15|44,064,542.40
（一）归属于母公司所有者的综合收益总额||13,627,698.15|44,064,542.40
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
page|115
（一）基本每股收益(元/股)||0.14|0.55
（二）稀释每股收益(元/股)||0.14|0.55
