page|116
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||202,324,501.14|258,746,284.56
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
page|117
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||651,077.97|1,124,213.99
收到其他与经营活动有关的现金||35,332,574.77|7,640,289.58
经营活动现金流入小计||238,308,153.88|267,510,788.13
购买商品、接受劳务支付的现金||189,539,565.83|191,251,255.09
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||19,028,466.90|17,105,348.83
支付的各项税费||10,905,792.76|20,360,316.90
支付其他与经营活动有关的现金||42,124,470.03|14,382,496.06
经营活动现金流出小计||261,598,295.52|243,099,416.88
经营活动产生的现金流量净额||-23,290,141.64|24,411,371.25
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||2,059,973.00|1,268,000.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,059,973.00|1,268,000.00
购建固定资产、无形资产和其他长期资产支付的现金||75,539,042.45|23,442,257.81
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||75,539,042.45|23,442,257.81
投资活动产生的现金流量净额||-73,479,069.45|-22,174,257.81
三、筹资活动产生的现金流量：|||
page|118
吸收投资收到的现金||217,792,557.58|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||64,373,720.78|65,750,000.00
收到其他与筹资活动有关的现金||60,584,368.88|77,108,943.09
筹资活动现金流入小计||342,750,647.24|142,858,943.09
偿还债务支付的现金||89,699,390.05|40,555,342.15
分配股利、利润或偿付利息支付的现金||2,246,420.43|7,987,088.59
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||76,586,916.23|92,316,224.75
筹资活动现金流出小计||168,532,726.71|140,858,655.49
筹资活动产生的现金流量净额||174,217,920.53|2,000,287.60
四、汇率变动对现金及现金等价物的影响||-51.23|4,196.61
五、现金及现金等价物净增加额||77,448,658.21|4,241,597.65
加：期初现金及现金等价物余额||32,185,064.54|27,943,466.89
六、期末现金及现金等价物余额||109,633,722.75|32,185,064.54
