page|87
项目|2019 年度|2018 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|11,015,534,161.45|12,040,230,429.61
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|13,494,025.65|32,081,780.94
收到其他与经营活动有关的现金|180,385,798.39|214,658,325.27
经营活动现金流入小计|11,209,413,985.49|12,286,970,535.82
购买商品、接受劳务支付的现金|9,309,951,101.30|7,890,528,415.04
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|474,062,797.47|457,439,440.28
支付的各项税费|812,795,148.30|1,152,316,701.73
支付其他与经营活动有关的现金|308,580,293.73|226,507,061.29
经营活动现金流出小计|10,905,389,340.80|9,726,791,618.34
经营活动产生的现金流量净额|304,024,644.69|2,560,178,917.48
二、投资活动产生的现金流量：||
page|88
收回投资收到的现金|355,301,157.32|
取得投资收益收到的现金|162,078,556.24|128,727,877.21
处置固定资产、无形资产和其他长期资产收回的现金净额|13,173,243.90|9,869,744.76
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金|17,901,142,531.01|11,182,319,342.02
投资活动现金流入小计|18,431,695,488.47|11,320,916,963.99
购建固定资产、无形资产和其他长期资产支付的现金|205,687,180.19|115,639,597.83
投资支付的现金||
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金|17,593,932,435.53|13,197,060,000.00
投资活动现金流出小计|17,799,619,615.72|13,312,699,597.83
投资活动产生的现金流量净额|632,075,872.75|-1,991,782,633.84
三、筹资活动产生的现金流量：||
吸收投资收到的现金|12,000,000.00|
其中：子公司吸收少数股东投资收到的现金|12,000,000.00|
取得借款收到的现金|358,000,000.00|333,000,000.00
收到其他与筹资活动有关的现金||
筹资活动现金流入小计|370,000,000.00|333,000,000.00
偿还债务支付的现金|388,000,000.00|196,000,000.00
分配股利、利润或偿付利息支付的现金|1,048,839,521.20|827,993,030.54
其中：子公司支付给少数股东的股利、利润|981,572,824.42|759,536,547.09
支付其他与筹资活动有关的现金||
筹资活动现金流出小计|1,436,839,521.20|1,023,993,030.54
筹资活动产生的现金流量净额|-1,066,839,521.20|-690,993,030.54
四、汇率变动对现金及现金等价物的影响|377,276.48|-2,970,209.52
五、现金及现金等价物净增加额|-130,361,727.28|-125,566,956.42
加：期初现金及现金等价物余额|255,222,195.62|380,789,152.04
page|89
六、期末现金及现金等价物余额|124,860,468.34|255,222,195.62
