page|87
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|3,631,160,176.73|3,245,995,173.17
结算备付金|||
拆出资金|||
交易性金融资产|七、2|172,031,376.06|1,058,617,285.57
衍生金融资产|||
应收票据|七、4|103,864,872.10|29,908,258.17
应收账款|七、5|601,867,403.31|387,640,516.47
应收款项融资|七、6|8,189,140.00|36,511,184.57
预付款项|七、7|1,517,452,133.94|1,065,416,740.76
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|21,496,711.03|19,658,012.93
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|3,676,742,636.95|2,766,643,999.23
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|316,806,788.49|195,292,982.00
流动资产合计||10,049,611,238.61|8,805,684,152.87
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|10,800,919.70|11,625,404.18
固定资产|七、21|3,747,339,217.32|2,195,246,486.82
在建工程|七、22|950,077,591.46|75,034,860.92
生产性生物资产|||
油气资产|||
使用权资产|七、25|9,055,503.34|0.00
无形资产|七、26|738,830,925.53|501,849,121.14
开发支出|||
商誉|七、28|168,911,273.17|3,260,778.20
长期待摊费用|七、29|10,842,615.68|19,006,154.79
递延所得税资产|七、30|86,853,230.08|52,657,252.26
其他非流动资产|七、31|96,194,652.19|179,856,202.31
非流动资产合计||5,818,905,928.47|3,038,536,260.62
资产总计||15,868,517,167.08|11,844,220,413.49
流动负债：|||
page|88
短期借款|七、32|2,032,012,864.63|1,778,665,428.35
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|4,031,230,000.00|2,024,623,333.00
应付账款|七、36|581,198,338.54|184,701,812.45
预收款项|||
合同负债|七、38|290,542,988.62|307,572,408.13
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|237,786,162.88|263,318,848.04
应交税费|七、40|63,406,432.02|35,427,681.51
其他应付款|七、41|241,861,425.77|53,463,031.29
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|198,796,126.72|40,084,180.80
其他流动负债|七、44|186,705,211.28|156,269,483.98
流动负债合计||7,863,539,550.46|4,844,126,207.55
非流动负债：|||
保险合同准备金|||
长期借款|七、45|600,695,720.00|40,084,180.80
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|5,132,910.33|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|156,586,463.49|113,953,795.80
递延所得税负债|七、30|1,901,827.83|
其他非流动负债|||
非流动负债合计||764,316,921.65|154,037,976.60
负债合计||8,627,856,472.11|4,998,164,184.15
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|1,438,956,600.00|1,411,556,600.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,959,166,649.47|1,798,714,334.44
减：库存股|七、56|191,252,000.00|0.00
其他综合收益|||
专项储备|||
page|89
盈余公积|七、59|357,426,415.18|270,541,119.09
一般风险准备|||
未分配利润|七、60|2,666,034,601.73|2,774,029,785.91
归属于母公司所有者权益（或股东权益）合计||6,230,332,266.38|6,254,841,839.44
少数股东权益||1,010,328,428.59|591,214,389.90
所有者权益（或股东权益）合计||7,240,660,694.97|6,846,056,229.34
负债和所有者权益（或股东权益）总计||15,868,517,167.08|11,844,220,413.49
