page|82
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,135,847,124.72|7,294,102,218.43
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||15,043,265.61|28,709,003.62
收到其他与经营活动有关的现金|七、78（1）|2,396,200,209.54|2,016,967,521.01
经营活动现金流入小计||11,547,090,599.87|9,339,778,743.06
购买商品、接受劳务支付的现金||6,771,618,137.73|4,923,220,271.92
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,022,620,258.25|1,558,242,471.81
支付的各项税费||864,112,729.39|669,478,367.51
支付其他与经营活动有关的现金|七、78（2）|280,954,025.77|254,295,745.92
经营活动现金流出小计||9,939,305,151.14|7,405,236,857.16
经营活动产生的现金流量净额||1,607,785,448.73|1,934,541,885.90
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产||69,449,132.25|18,668,313.56
page|83
收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||1,289,653.06
收到其他与投资活动有关的现金|||
投资活动现金流入小计||69,449,132.25|19,957,966.62
购建固定资产、无形资产和其他长期资产支付的现金||8,521,312,797.50|4,218,527,749.87
投资支付的现金||155,568,616.68|13,869,726.58
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||362,736,659.93
支付其他与投资活动有关的现金|||
投资活动现金流出小计||8,676,881,414.18|4,595,134,136.38
投资活动产生的现金流量净额|||-8,607,432,281.93  -4,575,176,169.76
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||7,000,000,000.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||5,992,500,000.00|2,536,749,155.98
收到其他与筹资活动有关的现金|七、78（5）|2,497,267,092.97|2,099,271,492.76
筹资活动现金流入小计|||8,489,767,092.97  11,636,020,648.74
偿还债务支付的现金||1,756,800,439.09|1,694,214,636.99
分配股利、利润或偿付利息支付的现金||855,362,773.48|512,108,954.29
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|3,685,583,055.98|1,864,050,797.44
筹资活动现金流出小计||6,297,746,268.55|4,070,374,388.72
筹资活动产生的现金流量净额||2,192,020,824.42|7,565,646,260.02
四、汇率变动对现金及现金等价物的影响||-37,705,769.93|-12,295,706.17
五、现金及现金等价物净增加额||-4,845,331,778.71|4,912,716,269.99
加：期初现金及现金等价物余额||6,515,141,301.38|1,602,425,031.39
六、期末现金及现金等价物余额||1,669,809,522.67|6,515,141,301.38
