page|58
项目|附注|2019 年度|2018 年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||550,745,155.99|536,074,381.35
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||20,575,211.70|10,078,795.62
经营活动现金流入小计||571,320,367.69|546,153,176.97
购买商品、接受劳务支付的现金||114,521,951.99|105,442,152.06
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||120,025,093.93|115,681,817.48
支付的各项税费||57,043,688.28|56,913,905.02
page|59
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||75,130,007.96|175,356,969.27
加：期初现金及现金等价物余额||218,616,421.52|43,259,452.25
六、期末现金及现金等价物余额||293,746,429.48|218,616,421.52
