page|55
项目|附注|2019 年度|2018 年度
一、营业总收入||503,169,612.39|489,426,187.51
其中：营业收入||503,169,612.39|489,426,187.51
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||317,162,351.64|344,521,691.62
其中：营业成本||174,520,047.53|185,475,103.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||7,929,777.17|7,791,273.69
销售费用||67,481,361.80|71,716,270.78
管理费用||74,190,375.81|73,423,865.20
研发费用||0|0
财务费用||-6,959,210.67|6,115,178.41
其中：利息费用||4,894,580.14|6,762,201.85
利息收入||11,980,322.36|852,064.91
加：其他收益||2,057,419.45|7,478,212.85
投资收益（损失以“－”号填列）||1,406,115.29|6,412,142.17
其中：对联营企业和合营企业的投资收益|||
page|56
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-476,533.52|
资产减值损失（损失以“-”号填列）|||-460,369.41
资产处置收益（损失以“－”号填列）||340,000.00|1,104.05
三、营业利润（亏损以“－”号填列）||189,334,261.97|158,335,585.55
加：营业外收入||178,060.81|101,087.46
减：营业外支出||726,361.51|906,627.54
四、利润总额（亏损总额以“－”号填列）||188,785,961.27|157,530,045.47
减：所得税费用||47,167,006.20|39,485,179.22
五、净利润（净亏损以“－”号填列）||141,618,955.07|118,044,866.25
（一）按经营持续性分类|||
1. 持续经营净利润（净亏损以“－”号填列）||141,618,955.07|118,044,866.25
2. 终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1. 归属于母公司股东的净利润（净亏损以“-”号填列）||123,711,038.58|103,210,099.45
2. 少数股东损益（净亏损以“-”号填列）||17,907,916.49|14,834,766.80
六、其他综合收益的税后净额||1,247,962.31|
（一）归属母公司所有者的其他综合收益的税后净额||1,247,962.31|
1．不能重分类进损益的其他综合收益||1,247,962.31|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||1,247,962.31|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
