page|67
项目|附注|2020 年度|2019 年度
一、营业总收入||20,297,333,479.25|21,117,196,547.34
其中：营业收入|七、61|20,297,333,479.25|21,117,196,547.34
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||19,449,339,957.53|20,332,002,977.45
其中：营业成本|七、61|18,974,314,070.44|19,636,924,620.41
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|107,683,296.57|119,189,915.58
销售费用|七、63|129,367,746.25|225,353,807.66
管理费用|七、64|259,463,233.34|292,031,436.43
研发费用|七、65|9,346,842.85|9,818,687.46
财务费用|七、66|-30,835,231.92|48,684,509.91
其中：利息费用||84,475,085.37|155,252,580.75
利息收入||124,174,284.57|117,453,523.73
加：其他收益|七、67|9,576,441.01|5,367,328.07
|投资收益（损失以“－”号填列）  七、68|-8,747,468.66|-28,623,599.98
其中：对联营企业和合营企业的投资收益||248,530.25|672,137.10
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
page|68
公允价值变动收益（损失以“－”号填列）|七、70|-1,470,000.00|2,485,000.00
|信用减值损失（损失以“-”号填列）  七、71|-1,314,587.56|-5,178,563.31
|资产减值损失（损失以“-”号填列）  七、72|-34,020,821.10|-78,676,942.08
资产处置收益（损失以“－”号填列）|七、73|-39,607.81|-3,491.76
三、营业利润（亏损以“－”号填列）||811,977,477.60|680,563,300.83
加：营业外收入|七、74|2,504,680.73|1,429,631.82
减：营业外支出|七、75|53,760,230.19|89,841,460.10
四、利润总额（亏损总额以“－”号填列）||760,721,928.14|592,151,472.55
减：所得税费用|七、76|202,648,691.99|164,452,455.66
五、净利润（净亏损以“－”号填列）||558,073,236.15|427,699,016.89
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||558,073,236.15|427,699,016.89
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||558,073,236.15|427,699,016.89
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||558,073,236.15|427,699,016.89
（一）归属于母公司所有者的综合收益总额||558,073,236.15|427,699,016.89
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.20|0.15
（二）稀释每股收益(元/股)||0.19|0.15
