page|94
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||360,272,880.51|354,607,817.90
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||37,916,296.01|25,264,395.77
收到其他与经营活动有关的现金|七、78（1）|9,820,252.36|10,141,711.95
经营活动现金流入小计||408,009,428.88|390,013,925.62
购买商品、接受劳务支付的现金||191,528,588.32|165,253,409.77
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
page|95
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||107,182,535.22|83,040,805.53
支付的各项税费||23,608,117.83|25,692,945.54
支付其他与经营活动有关的现金|七、78（2）|45,729,222.35|33,578,716.84
经营活动现金流出小计||368,048,463.72|307,565,877.68
经营活动产生的现金流量净额||39,960,965.16|82,448,047.94
二、投资活动产生的现金流量：|||
收回投资收到的现金||2,687,110,000.00|3,611,800,000.00
取得投资收益收到的现金||17,100,059.77|27,219,486.62
处置固定资产、无形资产和其他长期资产收回的现金净额||21,171,982.61|58,407.09
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||2,725,382,042.38|3,639,077,893.71
购建固定资产、无形资产和其他长期资产支付的现金||39, 185,398.05|30,884,562.56
投资支付的现金||2,522,110,000.00|4,356,800,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||2,561, 295,398.05|4,387,684,562.56
投资活动产生的现金流量净额||164,086,644.33|-748,606,668.85
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||64,000,000.00|80,000,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|612,659.01|11,179,245.29
筹资活动现金流出小计||64,612,659.01|91,179,245.29
page|96
筹资活动产生的现金流量净额||-64,612,659.01|-91,179,245.29
四、汇率变动对现金及现金等价物的影响||-2,988,696.44|-3,615,993.56
五、现金及现金等价物净增加额||136,446,254.04|-760,953,859.76
加：期初现金及现金等价物余额||302,048,460.13|1,063,002,319.89
六、期末现金及现金等价物余额||438,494,714.17|302,048,460.13
