page|53
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|五、1|2,492,640,263.79|2,431,544,586.72
结算备付金|||
拆出资金|||
交易性金融资产|五、2|1,886,333,169.81|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|五、3|400,000.00|
应收账款|五、4|60,453,775.80|102,548,253.42
应收款项融资|||
预付款项|五、5|29,527,893.44|42,151,148.21
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、6|22,698,114.25|25,561,321.58
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|五、7|656,786,403.86|563,017,969.66
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|五、8|81,277,414.63|2,277,683,484.40
流动资产合计||5,230,117,035.58|5,442,506,763.99
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|五、9|307,696,440.19|
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|五、10|140,496,505.18|132,325,695.89
固定资产|五、11|723,590,907.23|736,568,786.35
在建工程|五、12|3,123,037.04|5,568,646.06
生产性生物资产|||
油气资产|||
使用权资产|||
page|54
无形资产|五、13|345,317,068.85|362,609,429.30
开发支出|||
商誉|||
长期待摊费用|五、14|129,289,522.61|152,550,495.45
递延所得税资产|五、15|23,877,333.87|29,806,081.66
其他非流动资产|五、16|72,231,030.68|69,373,713.15
非流动资产合计||1,745,621,845.65|1,488,802,847.86
资产总计||6,975,738,881.23|6,931,309,611.85
流动负债：|||
短期借款|五、17|179,500,000.00|161,500,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|五、18|884,797,356.17|994,804,282.30
预收款项|五、19|388,506,855.36|394,954,643.66
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、20|46,946,060.99|48,265,556.89
应交税费|五、21|43,693,303.39|76,294,485.16
其他应付款|五、22|728,915,843.07|786,637,045.90
其中：应付利息|||
应付股利|五、22|892,154.50|834,694.50
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|五、23|58,242,238.28|71,401,629.83
流动负债合计||2,330,601,657.26|2,533,857,643.74
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|五、24|10,241,693.00|13,729,578.00
预计负债|五、25|12,299,556.57|42,588,842.78
递延收益|五、26|6,808,339.00|11,108,335.00
递延所得税负债|五、15|5,333,292.47|
其他非流动负债|五、27|20,409,590.88|20,409,590.88
非流动负债合计||55,092,471.92|87,836,346.66
page|55
负债合计||2,385,694,129.18|2,621,693,990.40
所有者权益（或股东权益）：|||
实收资本（或股本）|五、28|658,407,554.00|658,407,554.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、29|825,044,871.93|825,044,871.93
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|五、30|360,907,796.69|360,907,796.69
一般风险准备|||
未分配利润|五、31|2,435,353,792.16|2,139,160,192.77
归属于母公司所有者权益（或股东权益）合计||4,279,714,014.78|3,983,520,415.39
少数股东权益||310,330,737.27|326,095,206.06
所有者权益（或股东权益）合计||4,590,044,752.05|4,309,615,621.45
负债和所有者权益（或股东权益）总计||6,975,738,881.23|6,931,309,611.85
