page|96
项目|附注|2021 年度|2020 年度
一、营业总收入|1|190,580,502.14|152,124,067.16
其中：营业收入|1|190,580,502.14|152,124,067.16
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||88,631,708.64|66,999,818.19
其中：营业成本|1|21,985,817.38|18,013,549.25
利息支出|||
手续费及佣金支出|||
退保金|||
page|97
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|1,922,265.06|1,384,378.28
销售费用|3|6,184,743.34|5,254,550.16
管理费用|4|18,424,014.33|12,305,922.73
研发费用|5|40,510,766.64|30,303,336.86
财务费用|6|-395,898.11|-261,919.09
其中：利息费用|6|33,352.48|
利息收入|6|462,608.44|282,697.62
加：其他收益|7|4,446,229.22|3,401,490.69
投资收益（损失以“－”号填列）|8|-7,564,052.43|-7,266,083.90
其中：对联营企业和合营企业的投资收益|8|-8,623,501.12|-7,852,883.72
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|9|-2,977,377.16|-4,323,396.50
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||95,853,593.13|76,936,259.26
加：营业外收入|10|3,000,000.00|
减：营业外支出|11|9,350.05|276.45
四、利润总额（亏损总额以“－”号填列）||98,844,243.08|76,935,982.81
减：所得税费用|||
五、净利润（净亏损以“－”号填列）||98,844,243.08|76,935,982.81
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||98,844,243.08|76,935,982.81
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||98,844,243.08|76,935,982.81
2.少数股东损益（净亏损以“-”号填列）|||
page|98
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||98,844,243.08|76,935,982.81
（一）归属于母公司所有者的综合收益总额||98,844,243.08|76,935,982.81
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.21|0.94
（二）稀释每股收益(元/股)||1.21|0.94
