page|68
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,442,926,030.01|4,387,437,467.91
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||27,841,153.59|42,608,554.82
收到其他与经营活动有关的现金||1,131,594,081.05|4,591,443,362.99
经营活动现金流入小计||3,602,361,264.65|9,021,489,385.72
购买商品、接受劳务支付的现金||1,191,570,413.16|1,864,607,591.89
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|69
支付给职工及为职工支付的现金||158,419,283.49|170,866,018.35
支付的各项税费||590,387,431.58|513,451,612.22
支付其他与经营活动有关的现金||712,539,596.41|2,470,885,061.35
经营活动现金流出小计||2,652,916,724.64|5,019,810,283.81
经营活动产生的现金流量净额||949,444,540.01|4,001,679,101.91
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||7,905,090.11|5,034,389.20
处置固定资产、无形资产和其他长期资产收回的现金净额||136,315.86|16,360.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||8,041,405.97|5,050,749.20
购建固定资产、无形资产和其他长期资产支付的现金||903,597.52|1,714,154.82
投资支付的现金||287,048,109.46|150,150,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||287,951,706.98|151,864,154.82
投资活动产生的现金流量净额||-279,910,301.01|-146,813,405.62
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||405,000.00
其中：子公司吸收少数股东投资收到的现金|||405,000.00
取得借款收到的现金||1,916,683,014.23|3,211,400,000.00
收到其他与筹资活动有关的现金||1,422,566,096.82|2,218,000,000.00
筹资活动现金流入小计||3,339,249,111.05|5,429,805,000.00
偿还债务支付的现金||2,272,835,014.23|9,428,692,000.00
分配股利、利润或偿付利息支付的现金||1,092,635,672.63|1,291,555,648.21
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||1,402,526,077.55|1,143,002,191.75
筹资活动现金流出小计||4,767,996,764.41|11,863,249,839.96
筹资活动产生的现金流量净额||-1,428,747,653.36|-6,433,444,839.96
四、汇率变动对现金及现金等价物的影响|||
page|70
五、现金及现金等价物净增加额||-759,213,414.36|-2,578,579,143.67
加：期初现金及现金等价物余额||1,338,668,928.29|3,917,248,071.96
六、期末现金及现金等价物余额||579,455,513.93|1,338,668,928.29
