page|74
项目|附注|2020 年度|2019 年度
一、营业总收入||8,891,814,904.28|7,787,326,951.21
其中：营业收入|七、61|8,891,814,904.28|7,787,326,951.21
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,922,566,696.86|6,863,151,865.67
其中：营业成本|七、61|6,371,494,857.45|5,137,598,907.55
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|723,956,311.01|913,191,220.17
销售费用|七、63|180,131,396.48|199,246,881.68
管理费用|七、64|290,193,297.11|270,074,429.23
研发费用|七、65|105,252,229.41|110,557,528.04
财务费用|七、66|251,538,605.40|232,482,899.00
其中：利息费用||294,192,250.32|264,082,770.03
利息收入||13,579,130.79|32,293,976.29
加：其他收益|七、67|29,097,691.75|8,583,669.69
投资收益（损失以“－”号填列）|七、68|57,221,816.35|60,739,017.09
其中：对联营企业和合营企业的投资收益||47,178,294.18|43,613,810.48
以摊余成本计量的金融资产终止确认收益|||
page|75
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|-17,488,659.24|-176,597.66
信用减值损失（损失以“-”号填列）|七、71|-6,254,807.14|-13,664,097.36
资产减值损失（损失以“-”号填列）|七、72|-282,961,053.83|-62,786,272.43
资产处置收益（损失以“－”号填列）|七、73|-476,183.74|-1,135,184.54
三、营业利润（亏损以“－”号填列）||748,387,011.57|915,735,620.33
加：营业外收入|七、74|4,106,124.52|2,643,789.81
减：营业外支出|七、75|5,804,063.36|1,306,589.68
四、利润总额（亏损总额以“－”号填列）||746,689,072.73|917,072,820.46
减：所得税费用|七、76|393,767,024.29|381,984,888.99
五、净利润（净亏损以“－”号填列）||352,922,048.44|535,087,931.47
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||352,922,048.44|535,087,931.47
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||312,350,055.49|418,843,518.52
2.少数股东损益（净亏损以“-”号填列）||40,571,992.95|116,244,412.95
六、其他综合收益的税后净额|七、77|-46,042,396.61|2,818,368.87
（一）归属母公司所有者的其他综合收益的税后净额||-46,021,298.41|2,816,112.30
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-46,021,298.41|2,816,112.30
（1）权益法下可转损益的其他综合收益||2,762,086.83|3,916,952.80
page|76
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-48,783,385.24|-1,100,840.50
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-21,098.20|2,256.57
七、综合收益总额||306,879,651.83|537,906,300.34
（一）归属于母公司所有者的综合收益总额||266,328,757.08|421,659,630.82
（二）归属于少数股东的综合收益总额||40,550,894.75|116,246,669.52
八、每股收益：|||
（一）基本每股收益(元/股)||0.22|0.29
（二）稀释每股收益(元/股)||0.22|0.29
