page|80
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,518,336,695.20|1,688,831,605.06
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||153,459,525.80|67,896,142.50
收到其他与经营活动有关的||19,919,199.52|21,635,339.57
page|81
项目|附注|2021年度|2020年度
现金|||
经营活动现金流入小计||2,691,715,420.52|1,778,363,087.13
购买商品、接受劳务支付的现金||1,987,588,731.52|989,369,038.42
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||348,738,562.39|253,938,072.31
支付的各项税费||109,988,218.79|91,196,005.79
支付其他与经营活动有关的现金||162,544,609.30|163,449,309.16
经营活动现金流出小计||2,608,860,122.00|1,497,952,425.68
经 营 活动 产生 的 现金 流量净额||82,855,298.52|280,410,661.45
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,975,372,726.69|1,277,615,653.71
取得投资收益收到的现金||29,839,496.56|51,233,061.28
处置固定资产、无形资产和其他长期资产收回的现金净额||581,198.06|555,846.56
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||534,044.87|32,166.67
投资活动现金流入小计||2,006,327,466.18|1,329,436,728.22
购建固定资产、无形资产和其他长期资产支付的现金||205,735,812.92|101,081,962.62
投资支付的现金||1,413,168,100.64|1,445,629,890.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||10,376,726.70|4,000,000.00
投资活动现金流出小计||1,629,280,640.26|1,550,711,852.62
投 资 活动 产生 的 现金 流量净额||377,046,825.92|-221,275,124.40
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||101,650,000.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||175,127,375.41|305,081,643.71
page|82
项目|附注|2021年度|2020年度
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||276,777,375.41|305,081,643.71
偿还债务支付的现金||241,345,289.26|226,640,185.37
分配股利、利润或偿付利息支付的现金||424,061,232.75|92,637,839.10
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||29,570,396.87|68,100.00
筹资活动现金流出小计||694,976,918.88|319,346,124.47
筹 资 活动 产生 的 现金 流量净额||-418,199,543.47|-14,264,480.76
四、汇率变动对现金及现金等价物的影响||-8,940,369.00|-12,031,503.00
五、现金及现金等价物净增加额||32,762,211.97|32,839,553.29
加：期初现金及现金等价物余额||295,940,206.74|263,100,653.45
六、期末现金及现金等价物余额||328,702,418.71|295,940,206.74
