page|70
项目|附注|2021 年度|2020 年度
一、营业总收入|五、38|8,753,429,968.02|7,040,313,890.75
其中：营业收入|五、38|8,753,429,968.02|7,040,313,890.75
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,847,816,869.14|6,960,610,177.42
其中：营业成本|五、38|6,836,183,325.99|5,983,650,839.47
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|五、39|28,390,357.31|28,163,578.07
销售费用|五、40|47,714,553.44|45,282,717.80
管理费用|五、41|637,568,226.93|550,911,832.77
研发费用|五、42|38,850,873.91|22,435,557.33
财务费用|五、43|259,109,531.56|330,165,651.98
其中：利息费用|五、43|210,207,273.31|249,267,987.27
利息收入|五、43|4,938,891.29|5,431,900.91
加：其他收益|五、44|1,491,003.43|1,616,036.63
|投资收益（损失以“－”号填列）  五、45|48,036,682.53|29,207,901.12
其中：对联营企业和合营企业的投资收益|五、45|26,936,343.56|6,601,544.88
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列） 五、46||3,171,142.17|9,862,767.71
信用减值损失（损失以“-”号填列）|五、47|7,020,453.17|12,775,157.86
资产减值损失（损失以“-”号填列）|五、48|-517,041,127.80|-110,359,033.95
资产处置收益（损失以“－”号填列）|五、49|4,278,928.02|61,439,935.62
三、营业利润（亏损以“－”号填列）||452,570,180.40|84,246,478.32
加：营业外收入|五、50|26,175,296.45|90,398,855.95
减：营业外支出|五、51|12,399,430.79|23,253,519.94
四、利润总额（亏损总额以“－”号填列）||466,346,046.06|151,391,814.33
减：所得税费用|五、52|159,726,820.16|24,923,926.41
五、净利润（净亏损以“－”号填列）||306,619,225.90|126,467,887.92
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||306,619,225.90|126,467,887.92
page|71
项目|附注|2021 年度|2020 年度
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||300,327,167.59|125,461,003.45
2.少数股东损益（净亏损以“-”号填列）||6,292,058.31|1,006,884.47
六、其他综合收益的税后净额|五、53|-182,494,767.67|-237,846,191.05
（一）归属母公司所有者的其他综合收益的税后净额||-182,159,577.49|-238,126,078.82
1．不能重分类进损益的其他综合收益||-102,721,795.65|-30,290,000.00
（1）重新计量设定受益计划变动额||-102,721,796.65|-30,290,000.00
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||1.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-79,437,781.84|-207,836,078.82
（1）权益法下可转损益的其他综合收益||-3,261,597.69|937,631.57
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-76,176,184.15|-208,773,710.39
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-335,190.18|279,887.77
七、综合收益总额||124,124,458.23|-111,378,303.13
（一）归属于母公司所有者的综合收益总额||118,167,590.10|-112,665,075.37
（二）归属于少数股东的综合收益总额||5,956,868.13|1,286,772.24
八、每股收益：|||
（一）基本每股收益(元/股)||0.140|0.058
（二）稀释每股收益(元/股)||0.140|0.058
