page|47
项目|附注|2020 年度|2019 年度
一、营业总收入||3,458,721.17|10,382,206.98
其中：营业收入||3,458,721.17|10,382,206.98
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,090,199.37|6,954,447.10
其中：营业成本||1,607,070.64|2,236,384.22
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||641,052.59|737,936.50
销售费用||0.00|267,851.28
page|48
管理费用||4,495,394.68|3,852,483.51
研发费用||0.00|0.00
财务费用||-5,653,318.54|-140,208.41
其中：利息费用||396,212.50|
利息收入||6,077,168.66|146,707.76
加：其他收益|||
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||-51,868,900.00|22,311,300.00
信用减值损失（损失以“-”号填列）||-82,297,476.17|-70,409,621.08
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||-131,797,854.37|-44,670,561.20
加：营业外收入||200,897.13|75,900,520.83
减：营业外支出||254,180.71|3,304.77
四、利润总额（亏损总额以“－”号填列）||-131,851,137.95|31,226,654.86
减：所得税费用||1,513,416.58|16,762,776.50
五、净利润（净亏损以“－”号填列）||-133,364,554.53|14,463,878.36
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-133,364,554.53|14,463,878.36
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-129,262,245.25|12,391,277.37
2.少数股东损益（净亏损以“-”号填列）||-4,102,309.28|2,072,600.99
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
page|49
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-133,364,554.53|14,463,878.36
（一）归属于母公司所有者的综合收益总额||-129,262,245.25|12,391,277.37
（二）归属于少数股东的综合收益总额||-4,102,309.28|2,072,600.99
八、每股收益：|||
（一）基本每股收益(元/股)||-0.0867|0.0083
（二）稀释每股收益(元/股)||-0.0867|0.0083
