page|81
项目|附注|2020 年度|2019 年度
一、营业总收入||4,496,894,867.81|3,202,917,103.20
其中：营业收入|七、61|4,496,894,867.81|3,202,917,103.20
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,801,560,934.20|2,559,860,977.11
其中：营业成本|七、61|2,815,992,234.28|1,905,089,805.54
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|18,499,788.72|21,961,468.96
销售费用|七、63|194,081,383.61|124,798,879.84
管理费用|七、64|214,509,842.28|170,843,154.97
研发费用|七、65|497,899,707.88|363,326,992.15
财务费用|七、66|60,577,977.43|-26,159,324.35
其中：利息费用||4,940,648.26|7,708,821.85
利息收入||43,102,551.82|16,578,657.73
加：其他收益|七、67|97,787,904.86|40,425,904.78
投资收益（损失以“－”号填列）|七、68|71,273,374.84|15,432,635.54
其中：对联营企业和合营企业的投资收益||180,831.36|-1,035,490.06
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|226,107,326.62|62,000.00
信用减值损失（损失以“-”号填列）|七、71|-299,347.06|2,808,923.64
资产减值损失（损失以“-”号填列）|七、72|-150,938,432.66|-40,703,288.87
资产处置收益（损失以“－”号填列）|七、73|3,010.00|374,683.76
三、营业利润（亏损以“－”号填列）||939,267,770.21|661,456,984.94
加：营业外收入|七、74|7,463,302.00|22,422,179.20
减：营业外支出|七、75|7,516,265.74|40,155,136.03
四、利润总额（亏损总额以“－”号填列）||939,214,806.47|643,724,028.11
减：所得税费用|七、76|58,723,620.20|38,449,644.86
page|82
五、净利润（净亏损以“－”号填列）||880,491,186.27|605,274,383.25
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||880,491,186.27|605,274,383.25
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||880,702,107.75|606,922,090.23
2.少数股东损益（净亏损以“-”号填列）||-210,921.48|-1,647,706.98
六、其他综合收益的税后净额||187,195,986.31|244,867,314.31
（一）归属母公司所有者的其他综合收益的税后净额||187,195,986.31|244,867,314.31
1．不能重分类进损益的其他综合收益||237,036,554.59|239,284,374.90
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、57|237,036,554.59|239,284,374.90
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-49,840,568.28|5,582,939.41
（1）权益法下可转损益的其他综合收益||-54,571.72|
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-49,785,996.56|5,582,939.41
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||1,067,687,172.58|850,141,697.56
（一）归属于母公司所有者的综合收益总额||1,067,898,094.06|851,789,404.54
（二）归属于少数股东的综合收益总额||-210,921.48|-1,647,706.98
八、每股收益：|||
（一）基本每股收益(元/股)||1.91|1.44
（二）稀释每股收益(元/股)||1.91|1.44
