page|76
项目|附注|2020 年度|2019 年度
一、营业总收入|1|7,326,934,799.14|7,043,927,618.70
其中：营业收入|1|7,326,934,799.14|7,043,927,618.70
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,516,358,284.18|6,666,347,509.66
其中：营业成本|1|4,283,390,717.70|4,173,133,242.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|2|73,035,674.91|69,950,694.36
销售费用|3|1,167,074,325.25|1,586,780,227.33
管理费用|4|376,700,506.91|389,420,057.56
研发费用|5|546,091,345.82|450,424,835.63
财务费用|6|70,065,713.59|-3,361,547.72
其中：利息费用|6|46,272,001.15|25,710,252.13
利息收入|6|19,818,102.20|10,450,783.21
加：其他收益|7|60,859,735.40|50,824,862.16
投资收益（损失以“－”号填列）|8|119,744,024.31|34,498,758.49
其中：对联营企业和合营企业的投资收益|8|-647,613.14|-281,376.85
page|77
以摊余成本计量的金融资产终止确认收益|||-2,230,275.17
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|9|30,476,900.95|66,904,114.10
信用减值损失（损失以“-”号填列）|10|-10,244,000.57|-20,738,921.39
资产减值损失（损失以“-”号填列）|11|-129,541,253.73|-100,134,624.59
资产处置收益（损失以“－”号填列）|12|763,507.25|100,479.79
三、营业利润（亏损以“－”号填列）||882,635,428.57|409,034,777.60
加：营业外收入|13|5,346,968.34|1,240,184.58
减：营业外支出|14|37,001,391.79|12,778,505.20
四、利润总额（亏损总额以“－”号填列）||850,981,005.12|397,496,456.98
减：所得税费用|15|191,336,478.90|105,542,750.91
五、净利润（净亏损以“－”号填列）||659,644,526.22|291,953,706.07
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||659,644,526.22|291,953,706.07
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||717,399,564.70|342,772,695.25
2.少数股东损益（净亏损以“-”号填列）||-57,755,038.48|-50,818,989.18
六、其他综合收益的税后净额|16|-1,453,314.35|-401,561.27
（一）归属母公司所有者的其他综合收益的税后净额||-984,858.64|-359,425.55
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-984,858.64|-359,425.55
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-984,858.64|-359,425.55
（7）其他|||
page|78
（二）归属于少数股东的其他综合收益的税后净额||-468,455.71|-42,135.72
七、综合收益总额||658,191,211.87|291,552,144.80
（一）归属于母公司所有者的综合收益总额||716,414,706.06|342,413,269.70
（二）归属于少数股东的综合收益总额||-58,223,494.19|-50,861,124.90
八、每股收益：|||
（一）基本每股收益(元/股)||0.75|0.36
（二）稀释每股收益(元/股)||0.75|0.36
