page|79
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,642,900,318.47|7,317,555,587.60
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净|||
page|80
增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||185,840,013.46|150,553,881.38
收到其他与经营活动有关的现金|1|131,142,835.66|117,371,602.84
经营活动现金流入小计||7,959,883,167.59|7,585,481,071.82
购买商品、接受劳务支付的现金||3,994,360,797.04|4,067,181,360.89
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||726,441,190.63|725,857,635.65
支付的各项税费||493,535,247.11|467,139,915.03
支付其他与经营活动有关的现金|2|1,488,823,951.93|1,878,052,872.80
经营活动现金流出小计||6,703,161,186.71|7,138,231,784.37
经营活动产生的现金流量净额||1,256,721,980.88|447,249,287.45
二、投资活动产生的现金流量：|||
收回投资收到的现金||447,406,255.72|175,347,619.93
取得投资收益收到的现金||6,644,818.63|2,632,108.47
处置固定资产、无形资产和其他长期资产收回的现金净额||27,432,167.17|2,421,006.88
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|3|950,446,340.65|1,352,887,786.44
投资活动现金流入小计||1,431,929,582.17|1,533,288,521.72
购建固定资产、无形资产和其他长期资产支付的现金||535,349,550.64|573,629,427.07
投资支付的现金||325,662,252.00|214,529,339.21
质押贷款净增加额|||
取得子公司及其他营业单位|||
page|81
支付的现金净额|||
支付其他与投资活动有关的现金|4|808,641,045.18|1,363,321,136.08
投资活动现金流出小计||1,669,652,847.82|2,151,479,902.36
投资活动产生的现金流量净额||-237,723,265.65|-618,191,380.64
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||96,570,500.00|315,000.00
其中：子公司吸收少数股东投资收到的现金||96,570,500.00|315,000.00
取得借款收到的现金||1,400,000,000.00|697,960,523.02
收到其他与筹资活动有关的现金|5|22,210,000.00|
筹资活动现金流入小计||1,518,780,500.00|698,275,523.02
偿还债务支付的现金||1,097,960,523.02|545,094,600.00
分配股利、利润或偿付利息支付的现金||1,006,243,501.15|167,997,807.85
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|6|42,050,000.00|47,787,643.48
筹资活动现金流出小计||2,146,254,024.17|760,880,051.33
筹资活动产生的现金流量净额||-627,473,524.17|-62,604,528.31
四、汇率变动对现金及现金等价物的影响||-42,701,606.02|19,528,206.83
五、现金及现金等价物净增加额||348,823,585.04|-214,018,414.67
加：期初现金及现金等价物余额||1,276,829,937.33|1,490,848,352.00
六、期末现金及现金等价物余额||1,625,653,522.37|1,276,829,937.33
