page|139
项目|2021 年度|2020 年度
一、营业总收入|146,016,712.96|112,357,539.00
其中：营业收入|146,016,712.96|112,357,539.00
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|339,829,001.69|207,367,864.43
其中：营业成本|109,492,206.42|77,187,587.35
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|2,409,163.46|1,477,180.90
销售费用|13,803,581.61|6,402,821.45
管理费用|118,331,760.83|73,496,535.28
page|140
研发费用|93,904,361.62|43,089,236.63
财务费用|1,887,927.75|5,714,502.82
其中：利息费用|4,447,967.82|7,542,456.25
利息收入|2,724,398.46|2,071,280.41
加：其他收益|100,020,698.84|34,775,115.06
投资收益（损失以“－”号填列）|4,850,368.03|18,747,368.14
其中：对联营企业和合营企业的投资收益|-97,238.16|-888,897.44
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-1,863,583.10|-7,331,997.70
资产减值损失（损失以“-”号填列）|-22,580,913.24|-1,633,536.36
资产处置收益（损失以“-”号填列）|-1,414,680.75|-414,286.18
三、营业利润（亏损以“－”号填列）|-114,800,398.95|-50,867,662.47
加：营业外收入|332,803.55|944,515.00
减：营业外支出|8,730,858.51|618,845.56
四、利润总额（亏损总额以“－”号填列）|-123,198,453.91|-50,541,993.03
减：所得税费用|2,696,950.79|7,404,904.45
五、净利润（净亏损以“－”号填列）|-125,895,404.70|-57,946,897.48
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|-125,895,404.70|-57,946,897.48
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|-124,716,354.67|-50,375,850.75
2.少数股东损益|-1,179,050.03|-7,571,046.73
page|141
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|-125,895,404.70|-57,946,897.48
归属于母公司所有者的综合收益总额|-124,716,354.67|-50,375,850.75
归属于少数股东的综合收益总额|-1,179,050.03|-7,571,046.73
八、每股收益：||
（一）基本每股收益|-0.79|-0.32
（二）稀释每股收益|-0.79|-0.32
