page|77
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,257,186,043.58|2,208,467,938.25
客户存款和同业存放款项净|||
page|78
增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||5,995,570.35|7,855,877.59
收到其他与经营活动有关的现金||9,756,034.81|22,793,825.14
经营活动现金流入小计||2,272,937,648.74|2,239,117,640.98
购买商品、接受劳务支付的现金||1,262,383,807.68|1,074,445,141.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||218,360,401.10|172,658,253.77
支付的各项税费||232,832,026.88|161,826,320.61
支付其他与经营活动有关的现金||57,048,361.42|99,395,871.53
经营活动现金流出小计||1,770,624,597.08|1,508,325,587.56
经营活动产生的现金流量净额||502,313,051.66|730,792,053.42
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||3,539.82|164,875.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||1,499,237,156.62
投资活动现金流入小计||3,539.82|1,499,402,031.62
购建固定资产、无形资产和其他长期资产支付的现金||49,581,366.59|128,084,754.14
page|79
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||735,964.55|3,224,448,506.35
投资活动现金流出小计||50,317,331.14|3,352,533,260.49
投资活动产生的现金流量净额||-50,313,791.32|-1,853,131,228.87
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||680,100.00
其中：子公司吸收少数股东投资收到的现金|||680,100.00
取得借款收到的现金||363,000,000.00|3,697,440,000.00
收到其他与筹资活动有关的现金||30,000,000.00|200,000,000.00
筹资活动现金流入小计||393,000,000.00|3,898,120,100.00
偿还债务支付的现金||344,757,442.08|4,003,598,000.00
分配股利、利润或偿付利息支付的现金||219,562,169.48|242,313,526.25
其中：子公司支付给少数股东的股利、利润||160,020,000.00|53,580,000.00
支付其他与筹资活动有关的现金||110,725,131.88|200,058,277.21
筹资活动现金流出小计||675,044,743.44|4,445,969,803.46
筹资活动产生的现金流量净额||-282,044,743.44|-547,849,703.46
四、汇率变动对现金及现金等价物的影响||-2,486,749.34|-5,607,692.30
五、现金及现金等价物净增加额||167,467,767.56|-1,675,796,571.21
加：期初现金及现金等价物余额||184,480,229.66|1,860,276,800.87
六、期末现金及现金等价物余额||351,947,997.22|184,480,229.66
