page|75
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||9,422,219,613.72|8,895,773,160.12
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||148,001,167.06|123,708,733.44
收到其他与经营活动有关的现金|七、76（1）|695,622,964.43|695,579,304.11
经营活动现金流入小计||10,265,843,745.21|9,715,061,197.67
购买商品、接受劳务支付的现金||5,687,824,633.72|5,097,435,949.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,969,632,572.34|1,857,013,030.07
支付的各项税费||401,752,826.71|486,998,243.78
支付其他与经营活动有关的现金|七、76（2）|1,010,772,488.63|1,298,908,043.73
经营活动现金流出小计||9,069,982,521.40|8,740,355,266.71
经营活动产生的现金流量净额||1,195,861,223.81|974,705,930.96
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||5,806,724.47|3,285,975.86
处置固定资产、无形资产和其他长期资产收回的现金净额||3,914,432.63|9,322,584.82
处置子公司及其他营业单位收到的现金净额|||345,053,516.56
收到其他与投资活动有关的现金|||
投资活动现金流入小计||9,721,157.10|357,662,077.24
购建固定资产、无形资产和其他长期资产支付的现金||556,711,287.90|807,737,995.91
投资支付的现金||50,523,150.56|28,595,081.77
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||4,282,051.02|971,554,672.69
支付其他与投资活动有关的现金|||
投资活动现金流出小计||611,516,489.48|1,807,887,750.37
投资活动产生的现金流量净额||-601,795,332.38|-1,450,225,673.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||68,119,920.00|20,430,400.00
其中：子公司吸收少数股东投资收到的现金|||
page|76
取得借款收到的现金||6,639,108,042.17|4,974,974,519.55
收到其他与筹资活动有关的现金|七、76（5）||26,400,000.00
筹资活动现金流入小计||6,707,227,962.17|5,021,804,919.55
偿还债务支付的现金||6,400,436,819.81|4,615,058,228.55
分配股利、利润或偿付利息支付的现金||439,480,974.06|391,288,938.84
其中：子公司支付给少数股东的股利、利润||13,484,035.03|
支付其他与筹资活动有关的现金|七、76（6）|49,371,231.03|22,552,186.17
筹资活动现金流出小计||6,889,289,024.90|5,028,899,353.56
筹资活动产生的现金流量净额||-182,061,062.73|-7,094,434.01
四、汇率变动对现金及现金等价物的影响||-14,676,384.12|-34,977,975.13
五、现金及现金等价物净增加额||397,328,444.58|-517,592,151.31
加：期初现金及现金等价物余额||1,256,612,494.76|1,774,204,646.07
六、期末现金及现金等价物余额||1,653,940,939.34|1,256,612,494.76
