page|108
项目|附注|2021 年度|2020 年度
一、营业总收入||1,047,475,551.97|797,607,372.85
其中：营业收入|七、61|1,047,475,551.97|797,607,372.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||938,221,658.41|677,394,895.72
其中：营业成本|七、61|750,434,747.24|541,617,777.50
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|4,304,942.48|5,008,430.30
page|109
销售费用|七、63|47,246,123.95|29,544,456.73
管理费用|七、64|89,438,321.81|65,613,113.66
研发费用|七、65|41,904,714.87|32,213,593.97
财务费用|七、66|4,892,808.06|3,397,523.56
其中：利息费用||6,037,549.63|4,881,116.92
利息收入||1,646,301.95|1,958,595.82
加：其他收益|七、67|75,550.10|23,401.45
投资收益（损失以“－”号填列）|七、68|5,749,791.33|38,710,177.64
其中：对联营企业和合营企业的投资收益||1,137,637.12|1,123,329.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|七、69||
公允价值变动收益（损失以“－”号填列）|七、70|5,378.27|661,498.64
信用减值损失（损失以“-”号填列）|七、71|-23,563,708.24|5,082,148.91
资产减值损失（损失以“-”号填列）|七、72|-19,189,952.11|-34,778,514.11
资产处置收益（损失以“－”号填列）|七、73|-3,418.17|
三、营业利润（亏损以“－”号填列）||72,327,534.74|129,911,189.66
加：营业外收入|七、74|12,246,359.08|15,114,485.01
减：营业外支出|七、75|5,415,834.78|60,445.90
四、利润总额（亏损总额以“－”号填列）||79,158,059.04|144,965,228.77
减：所得税费用|七、76|6,958,380.26|18,572,428.14
五、净利润（净亏损以“－”号填列）||72,199,678.78|126,392,800.63
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||72,199,678.78|126,392,800.63
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||72,631,442.12|126,392,800.63
2.少数股东损益（净亏损以“-”号填列）||-431,763.34|
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
page|110
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额|七、77|72,199,678.78|126,392,800.63
（一）归属于母公司所有者的综合收益总额||72,199,678.78|126,392,800.63
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||0.85|1.52
（二）稀释每股收益(元/股)||0.85|1.52
