page|59
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||38,159,209,454.20|37,189,022,620.36
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||577,308,855.08|373,194,096.33
收到其他与经营活动有关的现金|七、59|661,098,995.62|624,999,683.74
经营活动现金流入小计||39,397,617,304.90|38,187,216,400.43
购买商品、接受劳务支付的现金||32,121,920,977.56|29,330,791,966.00
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|60
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||2,944,264,616.04|2,898,514,370.47
支付的各项税费||973,314,036.78|883,115,508.75
支付其他与经营活动有关的现金|七、59|3,233,886,855.15|3,290,367,632.60
经营活动现金流出小计||39,273,386,485.53|36,402,789,477.82
经营活动产生的现金流量净额||124,230,819.37|1,784,426,922.61
二、投资活动产生的现金流量：|||
收回投资收到的现金||18,620,970,993.20|16,351,000,000.00
取得投资收益收到的现金||456,169,034.67|383,331,737.97
处置固定资产、无形资产和其他长期资产收回的现金净额||939,514.35|1,644,656.93
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、59|3,830,139.00|1,397,194,768.38
投资活动现金流入小计||19,081,909,681.22|18,133,171,163.28
购建固定资产、无形资产和其他长期资产支付的现金||317,563,965.67|222,178,475.28
投资支付的现金||17,872,000,000.00|18,203,229,500.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、59|3,763,602.00|1,380,475,518.00
投资活动现金流出小计||18,193,327,567.67|19,805,883,493.28
投资活动产生的现金流量净额||888,582,113.55|-1,672,712,330.00
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||10,269.37|
其中：子公司吸收少数股东投资收到的现金||269.37|
取得借款收到的现金||4,976,604,489.57|8,342,013,325.97
收到其他与筹资活动有关的现金|七、59|2,546,240,375.06|3,891,464,755.68
筹资活动现金流入小计||7,522,855,134.00|12,233,478,081.65
偿还债务支付的现金||5,168,387,869.92|8,891,782,524.40
分配股利、利润或偿付利息支付的现金||313,266,888.41|253,864,818.28
其中：子公司支付给少数股东的股利、利润||115,342,976.40|72,757,977.60
支付其他与筹资活动有关的现金|七、59|3,795,751,097.21|3,563,374,301.51
筹资活动现金流出小计||9,277,405,855.54|12,709,021,644.19
筹资活动产生的现金流量净额||-1,754,550,721.54|-475,543,562.54
四、汇率变动对现金及现金等价物的影响||36,308,290.84|-944,254.33
五、现金及现金等价物净增加额||-705,429,497.78|-364,773,224.26
加：期初现金及现金等价物余额||1,791,982,236.59|2,156,755,460.85
六、期末现金及现金等价物余额||1,086,552,738.81|1,791,982,236.59
